"business_id","category_id"
"12785","89"
"12786","17"
"12786","18"
"12787","8"
"12787","24"
"12787","71"
"12787","113"
"12788","18"
"12788","112"
"12789","8"
"12789","29"
"12789","39"
"12789","73"
"12789","195"
"12789","525"
"12790","39"
"12790","295"
"12791","8"
"12791","39"
"12791","73"
"12791","295"
"12791","317"
"12792","24"
"12792","113"
"12792","293"
"12793","42"
"12793","43"
"12793","366"
"12794","39"
"12794","103"
"12795","19"
"12795","21"
"12795","22"
"12795","391"
"12796","18"
"12796","49"
"12796","89"
"12797","24"
"12797","113"
"12798","18"
"12798","79"
"12799","53"
"12799","54"
"12799","55"
"12800","21"
"12800","179"
"12801","18"
"12801","112"
"12802","24"
"12802","145"
"12803","7"
"12803","8"
"12803","12"
"12803","238"
"12804","21"
"12804","60"
"12805","44"
"12805","159"
"12805","160"
"12805","508"
"12806","18"
"12806","154"
"12807","15"
"12807","538"
"12808","44"
"12808","160"
"12808","181"
"12809","53"
"12809","54"
"12809","55"
"12810","24"
"12810","98"
"12811","18"
"12811","208"
"12812","42"
"12812","43"
"12812","366"
"12813","18"
"12813","142"
"12813","207"
"12813","208"
"12814","18"
"12814","49"
"12814","79"
"12814","89"
"12815","53"
"12815","54"
"12815","55"
"12816","1"
"12816","33"
"12816","169"
"12817","6"
"12817","231"
"12818","31"
"12818","161"
"12819","17"
"12819","18"
"12820","1"
"12820","105"
"12821","8"
"12821","29"
"12821","69"
"12821","80"
"12822","24"
"12822","239"
"12823","18"
"12823","26"
"12824","18"
"12824","112"
"12825","18"
"12825","133"
"12826","18"
"12826","42"
"12826","43"
"12826","89"
"12826","90"
"12827","17"
"12827","18"
"12828","54"
"12828","94"
"12829","18"
"12829","42"
"12829","43"
"12829","57"
"12829","90"
"12829","125"
"12830","24"
"12830","113"
"12831","18"
"12831","155"
"12832","18"
"12832","24"
"12832","89"
"12832","239"
"12833","18"
"12833","89"
"12834","18"
"12834","155"
"12835","17"
"12835","18"
"12836","23"
"12836","24"
"12836","98"
"12837","6"
"12837","126"
"12838","1"
"12838","264"
"12839","18"
"12839","163"
"12840","18"
"12840","24"
"12840","98"
"12840","150"
"12841","18"
"12841","112"
"12842","31"
"12842","92"
"12843","8"
"12843","229"
"12844","23"
"12844","24"
"12844","95"
"12845","1"
"12845","281"
"12846","8"
"12846","24"
"12846","72"
"12846","113"
"12846","259"
"12846","261"
"12847","39"
"12847","103"
"12848","18"
"12848","112"
"12849","2"
"12849","188"
"12850","18"
"12850","93"
"12850","129"
"12850","182"
"12851","13"
"12851","14"
"12851","15"
"12851","415"
"12852","53"
"12852","54"
"12852","55"
"12852","65"
"12853","21"
"12853","22"
"12853","81"
"12854","53"
"12854","54"
"12854","55"
"12855","17"
"12855","18"
"12856","18"
"12856","26"
"12857","18"
"12857","24"
"12857","26"
"12857","98"
"12857","233"
"12858","8"
"12858","77"
"12858","91"
"12858","451"
"12859","18"
"12859","142"
"12860","13"
"12860","14"
"12860","15"
"12860","16"
"12861","18"
"12861","155"
"12862","1"
"12862","33"
"12862","412"
"12863","7"
"12863","8"
"12863","11"
"12863","291"
"12864","210"
"12864","384"
"12865","24"
"12865","113"
"12866","7"
"12866","8"
"12866","408"
"12867","8"
"12867","69"
"12867","70"
"12868","18"
"12868","88"
"12868","89"
"12869","8"
"12869","69"
"12869","118"
"12870","31"
"12870","363"
"12871","21"
"12871","22"
"12871","391"
"12872","6"
"12872","68"
"12872","204"
"12873","18"
"12873","89"
"12874","6"
"12874","126"
"12875","6"
"12875","126"
"12876","18"
"12876","85"
"12876","89"
"12877","18"
"12877","42"
"12877","43"
"12877","136"
"12877","142"
"12878","31"
"12878","58"
"12878","255"
"12878","256"
"12879","21"
"12879","60"
"12880","139"
"12880","140"
"12881","18"
"12881","155"
"12882","8"
"12882","44"
"12882","130"
"12882","189"
"12882","353"
"12883","44"
"12883","455"
"12884","18"
"12884","49"
"12885","6"
"12885","24"
"12885","40"
"12885","72"
"12886","2"
"12886","226"
"12887","8"
"12887","254"
"12888","8"
"12889","18"
"12889","25"
"12889","26"
"12890","21"
"12890","22"
"12890","74"
"12890","75"
"12890","362"
"12891","18"
"12891","93"
"12891","129"
"12892","18"
"12892","24"
"12892","98"
"12892","150"
"12893","13"
"12893","14"
"12893","15"
"12893","46"
"12894","44"
"12894","153"
"12895","2"
"12895","43"
"12895","265"
"12896","8"
"12896","24"
"12896","113"
"12896","239"
"12896","259"
"12896","261"
"12897","7"
"12897","8"
"12897","10"
"12897","11"
"12898","6"
"12898","126"
"12898","301"
"12899","54"
"12899","94"
"12900","18"
"12900","26"
"12900","192"
"12901","8"
"12901","23"
"12901","24"
"12901","259"
"12901","261"
"12902","21"
"12903","24"
"12903","377"
"12904","18"
"12904","49"
"12905","6"
"12905","44"
"12905","201"
"12905","497"
"12906","17"
"12906","18"
"12907","8"
"12907","71"
"12908","31"
"12908","58"
"12908","275"
"12908","363"
"12909","8"
"12909","69"
"12909","403"
"12910","6"
"12910","41"
"12911","31"
"12911","58"
"12911","211"
"12912","18"
"12912","93"
"12912","163"
"12913","15"
"12913","48"
"12914","167"
"12914","168"
"12915","8"
"12915","39"
"12915","50"
"12915","73"
"12916","18"
"12916","25"
"12917","24"
"12917","101"
"12918","18"
"12918","128"
"12918","163"
"12919","39"
"12919","51"
"12920","18"
"12920","93"
"12920","163"
"12921","18"
"12921","49"
"12921","89"
"12922","5"
"12922","6"
"12922","7"
"12922","8"
"12922","9"
"12923","18"
"12923","25"
"12923","233"
"12924","2"
"12924","43"
"12924","66"
"12924","457"
"12925","18"
"12925","85"
"12925","112"
"12925","155"
"12926","31"
"12926","58"
"12926","97"
"12927","168"
"12927","294"
"12928","18"
"12928","24"
"12928","196"
"12929","18"
"12929","112"
"12930","17"
"12930","18"
"12931","31"
"12931","161"
"12932","18"
"12932","170"
"12933","31"
"12933","109"
"12933","349"
"12934","18"
"12934","24"
"12934","49"
"12934","79"
"12934","145"
"12935","209"
"12935","210"
"12935","432"
"12936","6"
"12936","40"
"12937","7"
"12937","8"
"12937","283"
"12938","1"
"12938","33"
"12938","39"
"12938","121"
"12938","169"
"12939","6"
"12939","269"
"12940","1"
"12940","281"
"12941","44"
"12941","115"
"12941","122"
"12941","307"
"12942","18"
"12942","89"
"12943","7"
"12943","8"
"12943","9"
"12943","10"
"12943","11"
"12944","18"
"12944","26"
"12944","112"
"12944","155"
"12945","18"
"12946","1"
"12946","33"
"12946","169"
"12947","7"
"12947","8"
"12947","291"
"12948","18"
"12948","25"
"12948","233"
"12949","115"
"12949","367"
"12949","369"
"12949","513"
"12949","514"
"12950","2"
"12950","3"
"12951","7"
"12951","8"
"12952","39"
"12952","103"
"12953","24"
"12953","101"
"12954","39"
"12954","50"
"12955","18"
"12955","43"
"12955","124"
"12955","129"
"12955","347"
"12956","44"
"12956","45"
"12957","18"
"12957","49"
"12957","79"
"12958","17"
"12958","18"
"12958","79"
"12959","17"
"12959","18"
"12960","17"
"12960","18"
"12961","18"
"12961","26"
"12961","112"
"12961","155"
"12962","18"
"12962","93"
"12963","8"
"12963","29"
"12964","39"
"12964","50"
"12965","8"
"12965","69"
"12965","80"
"12966","17"
"12966","18"
"12967","18"
"12967","163"
"12967","198"
"12968","15"
"12968","16"
"12969","18"
"12969","42"
"12969","43"
"12969","57"
"12969","243"
"12969","244"
"12970","7"
"12970","8"
"12970","10"
"12970","12"
"12971","18"
"12971","26"
"12971","88"
"12971","142"
"12972","8"
"12972","69"
"12972","70"
"12974","53"
"12974","54"
"12974","55"
"12975","19"
"12975","21"
"12975","22"
"12975","75"
"12975","326"
"12976","7"
"12976","8"
"12976","10"
"12976","12"
"12976","291"
"12977","18"
"12977","49"
"12978","8"
"12978","229"
"12978","263"
"12979","18"
"12979","270"
"12980","18"
"12980","88"
"12980","142"
"12981","17"
"12981","18"
"12982","17"
"12982","18"
"12983","6"
"12983","24"
"12983","40"
"12983","72"
"12984","7"
"12984","8"
"12984","9"
"12985","18"
"12985","88"
"12985","89"
"12985","142"
"12986","8"
"12986","351"
"12987","18"
"12987","49"
"12988","8"
"12988","229"
"12988","252"
"12989","17"
"12989","18"
"12990","18"
"12990","341"
"12991","6"
"12991","40"
"12992","39"
"12992","50"
"12993","8"
"12993","29"
"12993","340"
"12994","75"
"12994","115"
"12994","326"
"12994","454"
"12994","541"
"12995","8"
"12995","31"
"12995","161"
"12995","162"
"12996","18"
"12996","24"
"12996","26"
"12996","42"
"12996","43"
"12996","98"
"12997","6"
"12997","24"
"12997","40"
"12997","72"
"12998","17"
"12998","18"
"12999","24"
"12999","98"
"13000","18"
"13000","25"
"13000","89"
"13001","21"
"13001","273"
"13002","39"
"13002","103"
"13003","1"
"13003","33"
"13003","268"
"13004","18"
"13004","93"
"13005","18"
"13005","155"
"13006","2"
"13006","42"
"13006","43"
"13006","57"
"13006","346"
"13007","53"
"13007","54"
"13007","55"
"13008","24"
"13008","95"
"13008","98"
"13008","418"
"13009","18"
"13009","42"
"13009","43"
"13009","79"
"13009","125"
"13010","31"
"13010","58"
"13010","275"
"13011","39"
"13011","121"
"13012","18"
"13012","24"
"13012","87"
"13012","93"
"13012","114"
"13013","44"
"13013","307"
"13014","6"
"13014","40"
"13015","6"
"13015","301"
"13016","24"
"13016","145"
"13017","7"
"13017","8"
"13017","9"
"13017","24"
"13017","113"
"13017","227"
"13018","31"
"13018","58"
"13018","97"
"13018","256"
"13019","18"
"13019","42"
"13019","43"
"13019","89"
"13020","210"
"13020","356"
"13020","388"
"13021","24"
"13021","54"
"13021","87"
"13021","184"
"13021","447"
"13022","18"
"13022","128"
"13023","21"
"13023","22"
"13023","391"
"13024","1"
"13024","8"
"13024","77"
"13024","131"
"13024","339"
"13025","18"
"13025","88"
"13026","17"
"13026","18"
"13027","18"
"13027","26"
"13027","49"
"13027","192"
"13028","18"
"13028","24"
"13028","25"
"13028","98"
"13028","310"
"13029","18"
"13029","125"
"13030","17"
"13030","18"
"13031","6"
"13031","126"
"13031","231"
"13032","7"
"13032","8"
"13032","10"
"13032","11"
"13032","12"
"13033","44"
"13033","130"
"13034","18"
"13034","49"
"13035","37"
"13035","39"
"13035","103"
"13036","18"
"13036","112"
"13036","125"
"13037","23"
"13037","24"
"13037","95"
"13038","18"
"13038","247"
"13039","75"
"13039","96"
"13040","111"
"13041","8"
"13041","189"
"13042","18"
"13042","93"
"13043","18"
"13043","24"
"13043","49"
"13043","145"
"13044","7"
"13044","8"
"13044","351"
"13044","408"
"13045","17"
"13045","18"
"13046","18"
"13046","112"
"13047","36"
"13047","39"
"13047","103"
"13048","17"
"13048","18"
"13049","18"
"13049","26"
"13049","89"
"13050","6"
"13050","40"
"13051","168"
"13052","17"
"13052","18"
"13053","23"
"13053","24"
"13053","98"
"13054","6"
"13054","171"
"13055","6"
"13055","126"
"13056","1"
"13056","53"
"13056","274"
"13056","383"
"13057","53"
"13057","75"
"13057","96"
"13057","202"
"13058","6"
"13058","301"
"13059","18"
"13059","26"
"13060","21"
"13060","250"
"13061","18"
"13061","163"
"13061","198"
"13062","8"
"13062","332"
"13063","8"
"13063","31"
"13063","161"
"13063","162"
"13064","44"
"13064","160"
"13064","181"
"13065","42"
"13065","43"
"13065","173"
"13065","240"
"13066","42"
"13066","43"
"13067","31"
"13067","109"
"13067","137"
"13068","18"
"13068","112"
"13069","17"
"13069","18"
"13070","18"
"13070","93"
"13071","6"
"13071","126"
"13072","6"
"13072","171"
"13073","6"
"13073","68"
"13074","6"
"13074","126"
"13075","31"
"13075","58"
"13076","36"
"13076","39"
"13077","39"
"13077","51"
"13078","139"
"13078","140"
"13079","21"
"13079","22"
"13079","391"
"13080","18"
"13080","166"
"13080","170"
"13081","6"
"13081","40"
"13082","24"
"13082","239"
"13083","36"
"13083","39"
"13083","103"
"13084","7"
"13084","8"
"13084","10"
"13084","189"
"13084","291"
"13085","18"
"13085","93"
"13086","44"
"13086","130"
"13087","8"
"13087","227"
"13088","39"
"13088","103"
"13089","21"
"13089","61"
"13089","141"
"13090","17"
"13090","18"
"13090","49"
"13090","133"
"13091","18"
"13091","93"
"13092","24"
"13092","98"
"13093","24"
"13093","101"
"13093","113"
"13094","21"
"13094","406"
"13095","18"
"13095","25"
"13096","2"
"13096","43"
"13096","66"
"13096","265"
"13097","1"
"13098","23"
"13098","24"
"13098","113"
"13099","18"
"13099","93"
"13100","18"
"13101","15"
"13101","48"
"13102","18"
"13102","26"
"13103","18"
"13103","88"
"13104","18"
"13104","26"
"13104","49"
"13104","192"
"13105","18"
"13105","129"
"13105","516"
"13106","13"
"13106","15"
"13106","46"
"13107","21"
"13107","22"
"13107","391"
"13108","18"
"13109","18"
"13109","26"
"13110","53"
"13110","54"
"13110","55"
"13110","65"
"13111","2"
"13111","8"
"13111","54"
"13111","65"
"13111","220"
"13111","226"
"13112","53"
"13112","54"
"13112","55"
"13113","18"
"13114","6"
"13114","40"
"13115","18"
"13115","42"
"13115","43"
"13115","89"
"13115","90"
"13116","18"
"13116","26"
"13116","42"
"13116","43"
"13116","89"
"13116","240"
"13117","18"
"13117","155"
"13118","18"
"13118","112"
"13118","155"
"13119","18"
"13119","49"
"13120","7"
"13120","8"
"13120","11"
"13121","18"
"13121","112"
"13122","8"
"13122","132"
"13123","5"
"13123","6"
"13123","126"
"13123","231"
"13124","53"
"13124","54"
"13124","55"
"13125","18"
"13125","147"
"13125","166"
"13125","321"
"13126","17"
"13126","18"
"13127","1"
"13127","524"
"13128","6"
"13128","24"
"13128","40"
"13128","72"
"13129","18"
"13129","89"
"13129","112"
"13129","155"
"13130","8"
"13130","29"
"13130","263"
"13131","18"
"13131","89"
"13131","133"
"13132","1"
"13133","1"
"13133","2"
"13133","33"
"13133","226"
"13133","412"
"13134","53"
"13134","54"
"13134","55"
"13135","31"
"13135","108"
"13135","109"
"13135","110"
"13135","137"
"13136","18"
"13136","155"
"13137","39"
"13137","50"
"13137","51"
"13138","18"
"13138","93"
"13138","129"
"13138","182"
"13139","7"
"13139","8"
"13139","84"
"13140","18"
"13141","7"
"13141","8"
"13141","10"
"13141","12"
"13142","2"
"13142","8"
"13142","24"
"13142","98"
"13142","220"
"13143","18"
"13143","26"
"13144","5"
"13144","6"
"13144","7"
"13144","8"
"13144","9"
"13145","18"
"13145","112"
"13146","7"
"13146","8"
"13146","10"
"13146","12"
"13146","77"
"13146","78"
"13147","39"
"13147","103"
"13148","18"
"13148","85"
"13149","5"
"13149","6"
"13149","126"
"13150","18"
"13150","196"
"13151","24"
"13151","72"
"13152","39"
"13152","103"
"13153","18"
"13153","125"
"13154","31"
"13154","58"
"13154","164"
"13155","1"
"13155","33"
"13155","169"
"13155","268"
"13156","21"
"13156","320"
"13157","7"
"13157","8"
"13158","8"
"13158","18"
"13158","69"
"13158","76"
"13158","80"
"13158","120"
"13158","150"
"13159","23"
"13159","24"
"13160","115"
"13160","367"
"13160","511"
"13160","513"
"13160","514"
"13161","5"
"13161","6"
"13161","126"
"13162","17"
"13162","18"
"13164","115"
"13165","53"
"13165","54"
"13165","55"
"13166","36"
"13166","39"
"13166","121"
"13167","31"
"13167","324"
"13168","18"
"13169","18"
"13169","93"
"13170","13"
"13170","14"
"13170","15"
"13170","46"
"13170","415"
"13171","167"
"13171","168"
"13172","8"
"13172","162"
"13173","1"
"13173","83"
"13174","18"
"13174","172"
"13175","18"
"13175","112"
"13176","24"
"13176","212"
"13177","18"
"13177","88"
"13178","30"
"13178","31"
"13178","221"
"13178","501"
"13179","24"
"13179","113"
"13180","17"
"13180","18"
"13181","18"
"13181","88"
"13182","18"
"13182","155"
"13183","24"
"13183","113"
"13184","74"
"13184","75"
"13185","21"
"13185","61"
"13185","320"
"13186","17"
"13186","18"
"13186","42"
"13186","43"
"13186","133"
"13187","18"
"13187","42"
"13187","43"
"13187","240"
"13187","364"
"13188","1"
"13188","82"
"13189","18"
"13189","208"
"13190","38"
"13190","39"
"13191","53"
"13191","54"
"13191","55"
"13192","17"
"13192","18"
"13192","85"
"13192","341"
"13193","54"
"13193","94"
"13194","39"
"13194","50"
"13194","190"
"13194","317"
"13195","17"
"13195","18"
"13195","49"
"13195","133"
"13196","44"
"13196","210"
"13196","445"
"13196","455"
"13197","18"
"13197","49"
"13198","24"
"13198","239"
"13199","39"
"13199","103"
"13200","18"
"13201","18"
"13201","25"
"13201","89"
"13201","233"
"13202","2"
"13202","226"
"13203","18"
"13203","397"
"13204","8"
"13204","283"
"13205","8"
"13206","31"
"13206","109"
"13206","110"
"13207","18"
"13207","42"
"13207","43"
"13207","57"
"13207","125"
"13208","44"
"13208","251"
"13209","18"
"13209","23"
"13209","24"
"13209","150"
"13210","31"
"13210","58"
"13210","275"
"13210","363"
"13211","53"
"13211","54"
"13211","55"
"13212","42"
"13212","43"
"13212","173"
"13213","21"
"13213","61"
"13213","157"
"13214","7"
"13214","8"
"13214","9"
"13214","10"
"13214","11"
"13215","5"
"13215","6"
"13215","41"
"13215","126"
"13216","44"
"13216","130"
"13217","18"
"13217","42"
"13217","43"
"13217","90"
"13217","112"
"13218","24"
"13218","98"
"13218","99"
"13219","31"
"13219","58"
"13219","354"
"13220","8"
"13220","162"
"13221","8"
"13221","139"
"13221","140"
"13221","217"
"13221","218"
"13222","18"
"13222","25"
"13222","89"
"13223","7"
"13223","8"
"13223","10"
"13224","53"
"13224","54"
"13224","55"
"13225","23"
"13225","24"
"13226","18"
"13226","163"
"13227","8"
"13228","7"
"13228","8"
"13228","10"
"13228","11"
"13228","12"
"13229","18"
"13229","112"
"13229","166"
"13230","18"
"13230","24"
"13230","25"
"13230","163"
"13231","74"
"13231","75"
"13232","74"
"13232","75"
"13233","18"
"13233","26"
"13234","6"
"13234","41"
"13235","18"
"13235","382"
"13236","8"
"13236","69"
"13236","70"
"13237","115"
"13237","389"
"13238","23"
"13238","24"
"13239","8"
"13239","27"
"13239","29"
"13240","21"
"13240","22"
"13241","24"
"13241","101"
"13242","8"
"13242","229"
"13243","7"
"13243","8"
"13243","77"
"13243","78"
"13243","91"
"13243","131"
"13244","39"
"13244","50"
"13245","7"
"13245","8"
"13245","9"
"13245","10"
"13245","11"
"13246","8"
"13246","143"
"13247","18"
"13247","24"
"13247","89"
"13247","95"
"13247","125"
"13248","24"
"13248","87"
"13249","44"
"13249","290"
"13250","18"
"13250","163"
"13251","18"
"13251","25"
"13251","26"
"13251","125"
"13252","13"
"13252","15"
"13252","538"
"13253","53"
"13253","187"
"13254","17"
"13254","18"
"13254","49"
"13254","133"
"13255","8"
"13255","69"
"13255","80"
"13256","6"
"13256","171"
"13256","407"
"13257","8"
"13257","77"
"13257","131"
"13258","23"
"13258","24"
"13259","1"
"13259","33"
"13259","44"
"13259","169"
"13259","232"
"13259","455"
"13260","8"
"13260","283"
"13261","8"
"13261","189"
"13262","18"
"13262","24"
"13262","25"
"13262","98"
"13262","101"
"13263","18"
"13263","49"
"13264","18"
"13264","205"
"13265","53"
"13265","54"
"13265","55"
"13265","65"
"13266","18"
"13266","155"
"13267","8"
"13267","71"
"13268","54"
"13268","194"
"13269","7"
"13269","8"
"13269","408"
"13270","39"
"13270","103"
"13271","31"
"13271","109"
"13272","18"
"13272","125"
"13273","18"
"13273","62"
"13274","44"
"13274","45"
"13275","54"
"13275","94"
"13276","8"
"13276","69"
"13276","118"
"13277","1"
"13277","33"
"13277","242"
"13278","18"
"13278","24"
"13278","89"
"13278","145"
"13279","13"
"13279","15"
"13279","46"
"13279","47"
"13279","48"
"13280","39"
"13280","51"
"13281","6"
"13281","301"
"13282","18"
"13282","26"
"13283","18"
"13283","85"
"13283","155"
"13284","2"
"13284","18"
"13284","43"
"13284","112"
"13284","265"
"13285","7"
"13285","8"
"13285","9"
"13285","24"
"13285","113"
"13285","227"
"13286","53"
"13286","54"
"13286","55"
"13287","6"
"13288","8"
"13288","29"
"13289","17"
"13289","18"
"13290","18"
"13291","54"
"13291","94"
"13292","31"
"13292","109"
"13293","111"
"13294","18"
"13294","93"
"13294","129"
"13295","18"
"13295","112"
"13295","155"
"13296","31"
"13296","109"
"13296","137"
"13297","18"
"13297","49"
"13297","79"
"13298","18"
"13298","42"
"13298","43"
"13298","89"
"13298","90"
"13298","154"
"13299","1"
"13299","33"
"13299","242"
"13300","53"
"13300","54"
"13300","55"
"13300","65"
"13301","18"
"13301","26"
"13302","21"
"13302","320"
"13303","24"
"13303","113"
"13304","1"
"13304","2"
"13304","3"
"13304","4"
"13305","6"
"13305","171"
"13305","204"
"13306","31"
"13306","324"
"13307","18"
"13307","93"
"13308","8"
"13308","69"
"13308","70"
"13309","2"
"13309","3"
"13309","322"
"13310","18"
"13310","24"
"13310","87"
"13310","155"
"13311","1"
"13311","519"
"13312","39"
"13312","317"
"13312","475"
"13313","18"
"13313","198"
"13314","8"
"13314","69"
"13314","70"
"13314","143"
"13315","8"
"13316","18"
"13316","42"
"13316","43"
"13316","240"
"13316","364"
"13317","18"
"13317","155"
"13318","24"
"13318","72"
"13319","6"
"13319","149"
"13320","139"
"13320","140"
"13321","24"
"13321","113"
"13322","18"
"13322","26"
"13323","18"
"13323","125"
"13323","163"
"13324","8"
"13324","29"
"13325","17"
"13325","18"
"13325","49"
"13325","133"
"13326","18"
"13326","112"
"13327","24"
"13327","87"
"13327","174"
"13328","18"
"13328","147"
"13328","196"
"13329","5"
"13329","6"
"13330","42"
"13330","43"
"13330","173"
"13331","6"
"13331","41"
"13332","8"
"13332","69"
"13332","120"
"13333","18"
"13333","25"
"13333","89"
"13334","6"
"13334","41"
"13334","126"
"13335","17"
"13335","18"
"13336","115"
"13336","389"
"13337","17"
"13337","18"
"13337","49"
"13337","133"
"13338","54"
"13338","260"
"13338","474"
"13339","42"
"13339","43"
"13339","173"
"13339","347"
"13340","7"
"13340","8"
"13340","9"
"13341","18"
"13341","155"
"13342","39"
"13342","50"
"13343","15"
"13343","16"
"13344","18"
"13344","26"
"13344","112"
"13344","155"
"13345","18"
"13345","26"
"13346","6"
"13346","40"
"13347","18"
"13347","24"
"13347","25"
"13347","98"
"13347","150"
"13348","44"
"13348","307"
"13349","18"
"13349","318"
"13350","7"
"13350","8"
"13350","9"
"13350","24"
"13350","113"
"13350","227"
"13351","18"
"13351","125"
"13352","6"
"13352","40"
"13352","68"
"13352","204"
"13353","18"
"13353","166"
"13353","170"
"13354","8"
"13354","217"
"13354","218"
"13355","6"
"13355","126"
"13356","6"
"13356","68"
"13356","204"
"13357","115"
"13357","122"
"13357","557"
"13358","31"
"13358","109"
"13359","8"
"13359","132"
"13360","39"
"13360","103"
"13361","8"
"13361","21"
"13361","69"
"13361","282"
"13362","7"
"13362","8"
"13362","9"
"13363","6"
"13363","68"
"13364","18"
"13364","26"
"13364","112"
"13364","155"
"13365","18"
"13365","208"
"13366","18"
"13366","49"
"13366","79"
"13366","89"
"13367","18"
"13367","25"
"13368","31"
"13368","221"
"13369","18"
"13369","125"
"13370","18"
"13370","93"
"13371","24"
"13371","145"
"13372","18"
"13372","24"
"13372","98"
"13372","125"
"13373","5"
"13373","6"
"13373","41"
"13373","126"
"13374","1"
"13374","105"
"13375","8"
"13375","24"
"13375","39"
"13375","71"
"13375","72"
"13375","73"
"13376","18"
"13376","49"
"13376","79"
"13376","89"
"13377","24"
"13377","98"
"13378","7"
"13378","8"
"13378","9"
"13379","13"
"13379","14"
"13379","15"
"13379","47"
"13380","18"
"13380","42"
"13380","43"
"13380","57"
"13380","125"
"13381","24"
"13381","98"
"13382","18"
"13382","155"
"13383","18"
"13383","25"
"13384","37"
"13384","39"
"13384","50"
"13384","51"
"13385","17"
"13385","18"
"13386","18"
"13386","163"
"13387","5"
"13387","6"
"13387","41"
"13387","126"
"13388","18"
"13388","23"
"13388","24"
"13388","113"
"13388","192"
"13389","8"
"13389","69"
"13389","118"
"13389","119"
"13389","120"
"13390","7"
"13390","8"
"13390","9"
"13390","71"
"13391","18"
"13391","216"
"13392","53"
"13392","54"
"13392","55"
"13393","111"
"13393","215"
"13394","2"
"13394","209"
"13394","210"
"13394","226"
"13394","297"
"13395","21"
"13395","22"
"13395","81"
"13396","6"
"13396","171"
"13396","407"
"13397","17"
"13397","18"
"13398","18"
"13398","26"
"13399","21"
"13399","44"
"13399","223"
"13399","401"
"13400","21"
"13400","22"
"13400","74"
"13400","75"
"13400","362"
"13401","13"
"13401","14"
"13401","15"
"13402","2"
"13402","24"
"13402","43"
"13402","98"
"13402","265"
"13403","1"
"13403","33"
"13403","242"
"13404","31"
"13404","108"
"13404","109"
"13405","18"
"13405","207"
"13406","17"
"13406","18"
"13406","42"
"13406","43"
"13406","90"
"13406","125"
"13407","18"
"13407","89"
"13408","23"
"13408","24"
"13409","18"
"13409","112"
"13409","147"
"13409","234"
"13410","18"
"13410","85"
"13410","89"
"13411","17"
"13411","18"
"13412","39"
"13412","103"
"13413","18"
"13413","25"
"13414","1"
"13414","83"
"13414","281"
"13415","53"
"13415","187"
"13416","21"
"13416","157"
"13417","6"
"13417","68"
"13417","204"
"13418","18"
"13418","89"
"13419","21"
"13419","22"
"13419","81"
"13420","18"
"13420","25"
"13421","39"
"13421","103"
"13422","17"
"13422","18"
"13423","18"
"13423","26"
"13424","18"
"13424","49"
"13425","15"
"13425","48"
"13426","18"
"13426","296"
"13426","419"
"13427","24"
"13427","98"
"13428","7"
"13428","8"
"13428","10"
"13428","11"
"13428","12"
"13429","13"
"13429","15"
"13429","46"
"13429","47"
"13429","48"
"13430","21"
"13430","61"
"13430","386"
"13431","38"
"13431","39"
"13432","17"
"13432","18"
"13433","18"
"13433","26"
"13434","42"
"13434","43"
"13434","173"
"13435","18"
"13435","93"
"13436","17"
"13436","18"
"13436","42"
"13436","43"
"13437","8"
"13437","69"
"13437","120"
"13437","425"
"13438","42"
"13438","43"
"13438","56"
"13438","57"
"13439","7"
"13439","8"
"13439","100"
"13439","238"
"13439","575"
"13440","39"
"13440","103"
"13441","7"
"13441","8"
"13441","77"
"13441","84"
"13442","115"
"13442","367"
"13442","368"
"13443","31"
"13443","109"
"13443","246"
"13444","13"
"13444","15"
"13444","46"
"13445","24"
"13445","145"
"13446","18"
"13446","125"
"13446","147"
"13446","166"
"13447","18"
"13447","25"
"13448","18"
"13448","89"
"13448","142"
"13449","31"
"13449","109"
"13449","110"
"13450","8"
"13450","24"
"13450","39"
"13450","71"
"13450","72"
"13450","73"
"13451","18"
"13451","150"
"13452","24"
"13452","113"
"13453","8"
"13453","64"
"13454","18"
"13454","155"
"13455","24"
"13455","145"
"13456","24"
"13456","72"
"13456","113"
"13456","506"
"13457","24"
"13457","145"
"13458","30"
"13458","31"
"13458","39"
"13458","103"
"13458","295"
"13459","8"
"13459","77"
"13459","91"
"13460","7"
"13460","8"
"13460","9"
"13460","24"
"13460","113"
"13461","18"
"13461","23"
"13461","24"
"13461","87"
"13461","125"
"13461","447"
"13462","31"
"13462","58"
"13462","97"
"13463","31"
"13463","222"
"13464","8"
"13464","189"
"13465","18"
"13465","24"
"13465","87"
"13465","166"
"13466","24"
"13466","72"
"13466","113"
"13467","18"
"13467","23"
"13467","24"
"13467","89"
"13468","44"
"13468","45"
"13469","13"
"13469","14"
"13469","15"
"13469","16"
"13470","2"
"13470","226"
"13471","8"
"13471","64"
"13472","21"
"13472","22"
"13472","81"
"13473","31"
"13473","161"
"13474","31"
"13474","58"
"13474","164"
"13475","7"
"13475","8"
"13475","10"
"13475","11"
"13475","12"
"13476","44"
"13476","45"
"13477","31"
"13477","92"
"13478","8"
"13478","254"
"13479","8"
"13479","31"
"13479","161"
"13479","162"
"13480","39"
"13480","51"
"13481","54"
"13481","65"
"13482","1"
"13482","105"
"13483","44"
"13483","45"
"13484","18"
"13484","85"
"13485","18"
"13485","89"
"13485","142"
"13486","18"
"13486","24"
"13486","112"
"13486","155"
"13486","239"
"13487","18"
"13487","192"
