"business_id","active","city","state","stars","review_count"
"11817","true","Scottsdale","AZ","4","Low"
"11818","true","Avondale","AZ","3","Low"
"11819","true","Phoenix","AZ","1","Low"
"11820","true","Scottsdale","AZ","3.5","High"
"11821","true","Tempe","AZ","3.5","Medium"
"11822","true","Phoenix","AZ","1.5","Low"
"11823","true","Chandler","AZ","4","High"
"11824","true","Scottsdale","AZ","4.5","Low"
"11825","true","Phoenix","AZ","3","Low"
"11826","true","Phoenix","AZ","4","Low"
"11827","true","Phoenix","AZ","3","Medium"
"11828","true","Phoenix","AZ","4.5","Low"
"11829","false","Phoenix","AZ","3.5","Medium"
"11830","true","Phoenix","AZ","3","High"
"11831","true","Mesa","AZ","3","Low"
"11832","true","Scottsdale","AZ","1.5","Low"
"11833","true","Phoenix","AZ","4.5","Low"
"11834","false","Peoria","AZ","3.5","Medium"
"11835","true","Peoria","AZ","4","Low"
"11836","true","Phoenix","AZ","3","Low"
"11837","true","Surprise","AZ","3.5","Low"
"11838","false","Phoenix","AZ","4","Low"
"11839","true","Scottsdale","AZ","5","Low"
"11840","false","Anthem","AZ","2.5","Low"
"11841","true","Scottsdale","AZ","5","Low"
"11842","true","Phoenix","AZ","4","High"
"11843","true","Chandler","AZ","3","Low"
"11844","true","Tempe","AZ","4","Low"
"11845","true","Phoenix","AZ","5","Low"
"11846","true","Phoenix","AZ","3.5","Low"
"11847","true","Tempe","AZ","3","Low"
"11848","true","Buckeye","AZ","3","Low"
"11849","true","Glendale","AZ","4","Low"
"11850","true","Phoenix","AZ","3.5","Low"
"11851","true","Scottsdale","AZ","5","Low"
"11852","true","Casa Grande","AZ","4.5","Low"
"11853","false","Gilbert","AZ","4","Low"
"11854","true","Scottsdale","AZ","2.5","Low"
"11855","true","Gilbert","AZ","3","Low"
"11856","false","Glendale","AZ","3","Low"
"11857","true","Tempe","AZ","4","Low"
"11858","true","Glendale","AZ","3.5","Low"
"11859","true","Phoenix","AZ","4","Low"
"11860","true","Chandler","AZ","4.5","Low"
"11861","true","Mesa","AZ","3","Low"
"11862","true","Mesa","AZ","4","Low"
"11863","true","Mesa","AZ","3","Low"
"11864","true","Phoenix","AZ","4","Low"
"11865","true","Florence","AZ","4","Low"
"11866","true","Glendale","AZ","4","Low"
"11867","true","Mesa","AZ","4","Medium"
"11868","true","Tempe","AZ","3.5","Low"
"11869","true","Phoenix","AZ","3","Low"
"11870","false","Maricopa","AZ","4.5","Low"
"11871","true","Phoenix","AZ","5","Low"
"11872","true","Gilbert","AZ","3.5","Low"
"11873","true","Phoenix","AZ","4.5","Medium"
"11874","false","Phoenix","AZ","2.5","Low"
"11875","false","Phoenix","AZ","3","Medium"
"11876","false","Mesa","AZ","4","Low"
"11877","true","Phoenix","AZ","3.5","Low"
"11878","false","Scottsdale","AZ","3.5","Low"
"11879","true","Goodyear","AZ","2.5","Low"
"11880","true","Chandler","AZ","2.5","Low"
"11881","false","Scottsdale","AZ","3.5","Medium"
"11882","true","Mesa","AZ","3.5","Low"
"11883","false","Tempe","AZ","4.5","Low"
"11884","true","Tempe","AZ","1.5","Low"
"11885","true","Scottsdale","AZ","4.5","Low"
"11886","true","Phoenix","AZ","4","Low"
"11887","true","Gilbert","AZ","4","High"
"11888","false","Scottsdale","AZ","3.5","Medium"
"11889","true","Chandler","AZ","2.5","Low"
"11890","true","Gilbert","AZ","3.5","Low"
"11891","true","Phoenix","AZ","4.5","Low"
"11892","true","Scottsdale","AZ","2.5","Medium"
"11893","true","Scottsdale","AZ","3.5","Low"
"11894","false","Scottsdale","AZ","4","Medium"
"11895","true","Phoenix","AZ","4","Low"
"11896","true","Phoenix","AZ","4","Low"
"11897","true","Phoenix","AZ","2","Low"
"11898","true","Phoenix","AZ","3.5","Medium"
"11899","true","Glendale","AZ","2.5","Low"
"11900","true","Chandler","AZ","4.5","Low"
"11901","true","Gilbert","AZ","3","Low"
"11902","true","Mesa","AZ","4","Low"
"11903","true","Glendale","AZ","2.5","Low"
"11904","true","Phoenix","AZ","4","High"
"11905","true","Phoenix","AZ","5","Low"
"11906","true","Chandler","AZ","5","Low"
"11907","true","Fountain Hills","AZ","5","Low"
"11908","true","Scottsdale","AZ","4","Medium"
"11909","true","Phoenix","AZ","4.5","Medium"
"11910","true","Scottsdale","AZ","3.5","Low"
"11911","true","Mesa","AZ","4.5","Low"
"11912","true","Scottsdale","AZ","3","Low"
"11913","true","Phoenix","AZ","5","Low"
"11914","false","Chandler","AZ","2.5","Low"
"11915","true","Phoenix","AZ","4","Medium"
"11916","true","Wickenburg","AZ","3","Low"
"11917","true","Glendale","AZ","3.5","Low"
"11918","true","Glendale","AZ","4","Low"
"11919","false","Mesa","AZ","4","Low"
"11920","true","Phoenix","AZ","3","Low"
"11921","true","Mesa","AZ","3.5","Low"
"11922","true","Chandler","AZ","2","Low"
"11923","true","Scottsdale","AZ","3","Medium"
"11924","true","Maricopa","AZ","2","Low"
"11925","true","Phoenix","AZ","3","High"
"11926","true","San Tan Valley","AZ","2","Low"
"11927","true","Mesa","AZ","3.5","Medium"
"11928","true","Phoenix","AZ","3.5","Low"
"11929","true","Phoenix","AZ","3","Low"
"11930","true","Mesa","AZ","2","Low"
"11931","false","Phoenix","AZ","3","Low"
"11932","true","Surprise","AZ","3.5","Low"
"11933","true","Scottsdale","AZ","5","Low"
"11934","true","Morristown","AZ","4.5","Medium"
"11935","true","Phoenix","AZ","4","Low"
"11936","true","Phoenix","AZ","2.5","Low"
"11937","true","Tempe","AZ","3.5","Low"
"11938","true","Glendale","AZ","4","Low"
"11939","true","Mesa","AZ","3.5","Low"
"11940","true","Scottsdale","AZ","3","Low"
"11941","true","Phoenix","AZ","4.5","Low"
"11942","false","Scottsdale","AZ","5","Low"
"11943","true","Scottsdale","AZ","3.5","Low"
"11944","true","Mesa","AZ","2.5","Low"
"11945","true","Tempe","AZ","4.5","High"
"11946","true","Tempe","AZ","2.5","Low"
"11947","true","Glendale","AZ","4","Medium"
"11948","false","Tempe","AZ","3.5","Low"
"11949","true","Tempe","AZ","5","Low"
"11950","true","Phoenix","AZ","3","Low"
"11951","true","Phoenix","AZ","3.5","Low"
"11952","true","Phoenix","AZ","4.5","Medium"
"11953","true","Phoenix","AZ","3","Low"
"11954","true","Scottsdale","AZ","5","Low"
"11955","true","Paradise Valley","AZ","4.5","Low"
"11956","true","Glendale","AZ","5","Low"
"11957","true","Glendale","AZ","3.5","Low"
"11958","true","Mesa","AZ","3.5","Low"
"11959","true","Tolleson","AZ","4","Low"
"11960","true","Maricopa","AZ","3.5","Medium"
"11961","true","Phoenix","AZ","4.5","Medium"
"11962","true","Maricopa","AZ","4.5","Low"
"11963","true","Tempe","AZ","3.5","Low"
"11964","true","Avondale","AZ","2.5","Low"
"11965","true","Phoenix","AZ","3.5","Low"
"11966","true","Tempe","AZ","4","Low"
"11967","true","Phoenix","AZ","4","Low"
"11968","true","Scottsdale","AZ","4.5","Medium"
"11969","true","Phoenix","AZ","2","Low"
"11970","true","Mesa","AZ","5","Low"
"11971","true","Goodyear","AZ","3.5","Medium"
"11972","true","Scottsdale","AZ","3.5","Low"
"11973","true","Phoenix","AZ","4.5","Medium"
"11974","true","Chandler","AZ","4.5","Low"
"11975","true","Tempe","AZ","2","Low"
"11976","true","Avondale","AZ","2","Low"
"11977","true","San Tan Valley","AZ","4.5","Low"
"11978","true","Mesa","AZ","4","Low"
"11979","true","Scottsdale","AZ","3","Low"
"11980","true","Phoenix","AZ","4","Low"
"11981","true","Gila Bend","AZ","4","Low"
"11982","false","Scottsdale","AZ","2.5","Low"
"11983","true","Phoenix","AZ","4.5","Medium"
"11984","true","Scottsdale","AZ","2.5","Low"
"11985","true","Surprise","AZ","5","Low"
"11986","true","Scottsdale","AZ","4","High"
"11987","false","Phoenix","AZ","3","Low"
"11988","false","Scottsdale","AZ","4","Low"
"11989","true","Mesa","AZ","4.5","Low"
"11990","false","Phoenix","AZ","3.5","Low"
"11991","true","Gilbert","AZ","5","Low"
"11992","true","Peoria","AZ","4","Low"
"11993","true","Tempe","AZ","3.5","Low"
"11994","true","Scottsdale","AZ","3.5","Medium"
"11995","true","Phoenix","AZ","5","Low"
"11996","true","Phoenix","AZ","3","Low"
"11997","true","Tempe","AZ","4.5","Low"
"11998","false","Phoenix","AZ","4","Medium"
"11999","true","Gilbert","AZ","3","Low"
"12000","true","Chandler","AZ","4","Medium"
"12001","true","Phoenix","AZ","5","Low"
"12002","true","Tempe","AZ","5","Low"
"12003","true","Phoenix","AZ","2.5","Low"
"12004","true","Scottsdale","AZ","5","Low"
"12005","true","Scottsdale","AZ","4","Low"
"12006","true","Sun City West","AZ","3.5","Low"
"12007","true","Phoenix","AZ","4.5","Low"
"12008","false","Tempe","AZ","3","Low"
"12009","true","Phoenix","AZ","4.5","Low"
"12010","true","Gilbert","AZ","3","Low"
"12011","true","Surprise","AZ","3.5","Low"
"12012","false","Phoenix","AZ","4.5","Low"
"12013","false","Phoenix","AZ","2.5","Medium"
"12014","true","Phoenix","AZ","3","Low"
"12015","false","Phoenix","AZ","2.5","Low"
"12016","true","Mesa","AZ","1.5","Low"
"12017","true","Mesa","AZ","3.5","Medium"
"12018","true","Phoenix","AZ","3.5","Low"
"12019","false","Phoenix","AZ","2.5","Low"
"12020","true","Phoenix","AZ","3.5","Low"
"12021","true","Tempe","AZ","5","Low"
"12022","true","Phoenix","AZ","4.5","Low"
"12023","false","Phoenix","AZ","5","Low"
"12024","true","Scottsdale","AZ","4.5","Low"
"12025","true","Scottsdale","AZ","4.5","Low"
"12026","true","Phoenix","AZ","3.5","Low"
"12027","true","Anthem","AZ","2.5","Low"
"12028","false","Phoenix","AZ","1.5","Low"
"12029","true","Phoenix","AZ","3.5","Low"
"12030","true","Phoenix","AZ","2.5","Low"
"12031","true","Scottsdale","AZ","4","Medium"
"12032","true","Phoenix","AZ","4.5","Low"
"12033","true","Phoenix","AZ","4","Low"
"12034","true","Phoenix","AZ","4","Low"
"12035","true","Phoenix","AZ","3.5","Low"
"12036","true","Phoenix","AZ","3.5","Low"
"12037","true","Scottsdale","AZ","3.5","Medium"
"12038","true","Gilbert","AZ","3.5","Low"
"12039","true","Scottsdale","AZ","3.5","Low"
"12040","true","Queen Creek","AZ","4.5","Low"
"12041","false","Glendale","AZ","2.5","Low"
"12042","true","Goodyear","AZ","2.5","Low"
"12043","true","Phoenix","AZ","5","Low"
"12044","true","Mesa","AZ","4","Low"
"12045","true","Anthem","AZ","5","Low"
"12046","true","Phoenix","AZ","2","Low"
"12047","true","Tempe","AZ","2.5","Low"
"12048","true","Tempe","AZ","4.5","Low"
"12049","true","Phoenix","AZ","3.5","Low"
"12050","true","Peoria","AZ","5","Low"
"12051","false","Phoenix","AZ","3","Low"
"12052","true","Phoenix","AZ","3.5","Low"
"12053","true","Scottsdale","AZ","3","Medium"
"12054","true","Glendale","AZ","4.5","Low"
"12055","true","Cave Creek","AZ","4","Low"
"12056","false","Phoenix","AZ","4.5","High"
"12057","true","Glendale","AZ","3.5","Low"
"12058","true","Glendale","AZ","1","Low"
"12059","true","Chandler","AZ","5","Low"
"12060","true","Scottsdale","AZ","3","Medium"
"12061","true","Glendale","AZ","3.5","Low"
"12062","true","Chandler","AZ","5","Low"
"12063","true","Queen Creek","AZ","3.5","Medium"
"12064","true","Phoenix","AZ","4","Low"
"12065","false","Phoenix","AZ","4","Medium"
"12066","true","Phoenix","AZ","3.5","Low"
"12067","true","Phoenix","AZ","4.5","Medium"
"12068","true","Tempe","AZ","4.5","Low"
"12069","true","Phoenix","AZ","4","Medium"
"12070","true","Phoenix","AZ","4","Medium"
"12071","true","Phoenix","AZ","4.5","Low"
"12072","true","Peoria","AZ","5","Low"
"12073","true","Phoenix","AZ","3","Low"
"12074","true","Peoria","AZ","2.5","Low"
"12075","true","Chandler","AZ","4.5","Low"
"12076","true","Phoenix","AZ","3.5","Low"
"12077","true","Apache Junction","AZ","2.5","Low"
"12078","true","Phoenix","AZ","3.5","Low"
"12079","true","Wickenburg","AZ","3","Low"
"12080","true","Phoenix","AZ","4.5","High"
"12081","true","Sun Lakes","AZ","4","Low"
"12082","true","Chandler","AZ","4","Medium"
"12083","true","Scottsdale","AZ","5","Low"
"12084","true","Mesa","AZ","5","Low"
"12085","true","Scottsdale","AZ","2.5","Medium"
"12086","true","Glendale","AZ","2.5","Low"
"12087","true","Phoenix","AZ","4","Medium"
"12088","true","Phoenix","AZ","4","Low"
"12089","false","Phoenix","AZ","4","Low"
"12090","true","Phoenix","AZ","2","Low"
"12091","true","Scottsdale","AZ","4","Low"
"12092","true","Tempe","AZ","2.5","Low"
"12093","true","Chandler","AZ","4.5","High"
"12094","true","Phoenix","AZ","3","Low"
"12095","true","Phoenix","AZ","2","Low"
"12096","true","Phoenix","AZ","4","Medium"
"12097","false","Scottsdale","AZ","4","Medium"
"12098","true","Buckeye","AZ","4","Low"
"12099","false","Wickenburg","AZ","4","Low"
"12100","true","Scottsdale","AZ","5","Low"
"12101","true","Mesa","AZ","1.5","Low"
"12102","true","Scottsdale","AZ","4","Low"
"12103","true","Gilbert","AZ","4","Low"
"12104","true","Chandler","AZ","3.5","Low"
"12105","true","Scottsdale","AZ","3","Low"
"12106","true","Phoenix","AZ","4.5","High"
"12107","true","Peoria","AZ","3","Low"
"12108","true","Mesa","AZ","5","Low"
"12109","true","Glendale","AZ","2.5","Low"
"12110","true","Gilbert","AZ","4.5","Low"
"12111","true","Tempe","AZ","5","Low"
"12112","true","Sun City","AZ","2.5","Low"
"12113","true","Scottsdale","AZ","4.5","Low"
"12114","true","Phoenix","AZ","4.5","High"
"12115","true","Scottsdale","AZ","4","Low"
"12116","true","Tempe","AZ","2.5","Low"
"12117","true","Phoenix","AZ","4.5","Medium"
"12118","true","Mesa","AZ","5","Low"
"12119","true","Scottsdale","AZ","2.5","Low"
"12120","true","Tempe","AZ","4","Low"
"12121","false","Paradise Valley","AZ","3.5","Medium"
"12122","true","Mesa","AZ","4","Low"
"12123","true","Gilbert","AZ","5","Low"
"12124","true","Mesa","AZ","4.5","Low"
"12125","false","Phoenix","AZ","3.5","Low"
"12126","true","Glendale","AZ","3.5","Medium"
"12127","true","Phoenix","AZ","4","Medium"
"12128","true","Phoenix","AZ","4","Low"
"12129","true","Phoenix","AZ","2.5","Low"
"12130","true","Cave Creek","AZ","4.5","Low"
"12131","true","Phoenix","AZ","4","Low"
"12132","true","Phoenix","AZ","5","Low"
"12133","true","Phoenix","AZ","3","Low"
"12134","true","Mesa","AZ","3.5","Low"
"12135","true","Phoenix","AZ","2.5","Low"
"12136","true","Glendale","AZ","2.5","Low"
"12137","true","Tempe","AZ","3","Medium"
"12138","true","Gilbert","AZ","4","Low"
"12139","false","Phoenix","AZ","4","Medium"
"12140","true","Tolleson","AZ","3.5","Medium"
"12141","true","Phoenix","AZ","4","Low"
"12142","false","Phoenix","AZ","2.5","Low"
"12143","true","Scottsdale","AZ","4","Medium"
"12144","true","Scottsdale","AZ","4","High"
"12145","true","Phoenix","AZ","3.5","Low"
"12146","true","Phoenix","AZ","4.5","Low"
"12147","true","Scottsdale","AZ","4","Medium"
"12148","true","Peoria","AZ","1","Low"
"12149","true","Scottsdale","AZ","3.5","Low"
"12150","true","Phoenix","AZ","5","Low"
"12151","true","Mesa","AZ","4","Low"
"12152","true","Mesa","AZ","4.5","Medium"
"12153","true","Cave Creek","AZ","3.5","Low"
"12154","true","Tonopah","AZ","4","Low"
"12155","true","Phoenix","AZ","2.5","Medium"
"12156","true","Tempe","AZ","4","Low"
"12157","true","Gilbert","AZ","3.5","Low"
"12158","true","Phoenix","AZ","1.5","Low"
"12159","true","Scottsdale","AZ","5","Low"
"12160","true","Cave Creek","AZ","4","Medium"
"12161","true","Phoenix","AZ","4.5","Medium"
"12162","true","Cave Creek","AZ","1.5","Low"
"12163","false","Scottsdale","AZ","3","Low"
"12164","true","Phoenix","AZ","4","Medium"
"12165","true","Scottsdale","AZ","5","Medium"
"12166","true","Phoenix","AZ","4","Low"
"12167","true","Litchfield Park","AZ","2.5","Low"
"12168","true","Mesa","AZ","4","Low"
"12169","true","Scottsdale","AZ","4","Low"
"12170","true","Phoenix","AZ","4","Low"
"12171","true","Glendale","AZ","4.5","Low"
"12172","true","Mesa","AZ","3.5","Low"
"12173","true","Goodyear","AZ","3.5","Low"
"12174","true","Tempe","AZ","4.5","Low"
"12175","true","Gilbert","AZ","5","Low"
"12176","true","Scottsdale","AZ","3.5","Medium"
"12177","true","Mesa","AZ","3","Low"
"12178","true","Phoenix","AZ","1","Low"
"12179","true","Gilbert","AZ","4","Low"
"12180","true","Phoenix","AZ","3.5","High"
"12181","true","Phoenix","AZ","3","Low"
"12182","true","Phoenix","AZ","4.5","Medium"
"12183","true","Tempe","AZ","2","Low"
"12184","true","Scottsdale","AZ","4","Low"
"12185","true","Tempe","AZ","3","Low"
"12186","true","Phoenix","AZ","3","Low"
"12187","true","Glendale","AZ","2.5","Low"
"12188","true","Phoenix","AZ","2.5","Low"
"12189","true","Apache Junction","AZ","1","Low"
"12190","true","Phoenix","AZ","3","Low"
"12191","true","Phoenix","AZ","2.5","Low"
"12192","false","Phoenix","AZ","1.5","Low"
"12193","true","Phoenix","AZ","3","Low"
"12194","true","Mesa","AZ","3.5","Low"
"12195","true","Phoenix","AZ","3.5","High"
"12196","true","Phoenix","AZ","3","Low"
"12197","true","Peoria","AZ","3.5","Low"
"12198","true","Mesa","AZ","4","Low"
"12199","true","Phoenix","AZ","2.5","Low"
"12200","true","Glendale","AZ","1","Low"
"12201","true","Phoenix","AZ","2.5","Low"
"12202","true","Mesa","AZ","4","Low"
"12203","true","Scottsdale","AZ","4.5","Low"
"12204","true","Tempe","AZ","3.5","Medium"
"12205","false","Scottsdale","AZ","3.5","Low"
"12206","true","Phoenix","AZ","4","Medium"
"12207","false","Mesa","AZ","4","Low"
"12208","true","Scottsdale","AZ","3.5","Low"
"12209","false","Tempe","AZ","3","Low"
"12210","false","Mesa","AZ","3.5","Low"
"12211","false","Maricopa","AZ","3.5","Medium"
"12212","true","Gilbert","AZ","4","Low"
"12213","true","Phoenix","AZ","2.5","Low"
"12214","true","Phoenix","AZ","4","Low"
"12215","true","Tempe","AZ","3.5","Low"
"12216","false","Phoenix","AZ","3","Medium"
"12217","true","Scottsdale","AZ","5","Low"
"12218","true","Phoenix","AZ","4","Low"
"12219","true","Phoenix","AZ","4.5","Low"
"12220","true","Surprise","AZ","4","Low"
"12221","true","Mesa","AZ","5","Low"
"12222","true","Phoenix","AZ","4","Low"
"12223","true","Scottsdale","AZ","4","Low"
"12224","true","Casa Grande","AZ","5","Low"
"12225","true","Gilbert","AZ","1.5","Low"
"12226","true","Scottsdale","AZ","4","Medium"
"12227","false","Phoenix","AZ","3.5","Low"
"12228","true","Phoenix","AZ","2","Low"
"12229","true","Peoria","AZ","4","Low"
"12230","true","Scottsdale","AZ","3","Low"
"12231","true","Phoenix","AZ","3.5","Low"
"12232","true","Phoenix","AZ","5","Low"
"12233","true","Avondale","AZ","2","Low"
"12234","true","Scottsdale","AZ","3.5","Medium"
"12235","true","Tempe","AZ","3.5","Low"
"12236","false","Tempe","AZ","3.5","Low"
"12237","true","Mesa","AZ","3","Low"
"12238","true","Phoenix","AZ","4.5","Low"
"12239","true","Tempe","AZ","2","Low"
"12240","true","Scottsdale","AZ","3.5","Low"
"12241","true","Phoenix","AZ","3.5","Medium"
"12242","true","Gilbert","AZ","3.5","Medium"
"12243","true","Avondale","AZ","4","Low"
"12244","true","Phoenix","AZ","4.5","Low"
"12245","true","Fountain Hills","AZ","5","Low"
"12246","false","Phoenix","AZ","4.5","Low"
"12247","true","Litchfield Park","AZ","2","Low"
"12248","true","Avondale","AZ","5","Low"
"12249","true","Gilbert","AZ","5","Low"
"12250","false","Glendale","AZ","4","Low"
"12251","false","Glendale","AZ","4.5","Low"
"12252","true","Fort McDowell","AZ","4.5","Medium"
"12253","true","Phoenix","AZ","4","Low"
"12254","true","Scottsdale","AZ","3.5","Medium"
"12255","true","Tempe","AZ","3","Low"
"12256","true","Chandler","AZ","2.5","Low"
"12257","true","Goodyear","AZ","2","Low"
"12258","true","Mesa","AZ","4.5","Low"
"12259","true","Phoenix","AZ","2","Low"
"12260","true","Glendale","AZ","4","Low"
"12261","true","Tempe","AZ","4.5","Low"
"12262","false","Mesa","AZ","4","Low"
"12263","false","Goodyear","AZ","2.5","Low"
"12264","true","Scottsdale","AZ","4.5","Low"
"12265","true","Mesa","AZ","3.5","Low"
"12266","true","Phoenix","AZ","3.5","Low"
"12267","true","Mesa","AZ","4","Medium"
"12268","true","Peoria","AZ","5","Low"
"12269","true","Scottsdale","AZ","4","Low"
"12270","true","Avondale","AZ","3.5","Low"
"12271","true","Tempe","AZ","4","Low"
"12272","true","Tempe","AZ","3.5","Medium"
"12273","false","Tempe","AZ","5","Low"
"12274","true","Phoenix","AZ","4","Low"
"12275","true","Gilbert","AZ","3.5","Low"
"12276","true","Tempe","AZ","3","Medium"
"12277","true","Phoenix","AZ","3.5","Low"
"12278","true","Chandler","AZ","3","High"
"12279","false","Scottsdale","AZ","4","Low"
"12280","true","Phoenix","AZ","3.5","Low"
"12281","true","Phoenix","AZ","2.5","Low"
"12282","true","Phoenix","AZ","4","Low"
"12283","false","Avondale","AZ","2","Low"
"12284","true","Phoenix","AZ","4","High"
"12285","true","Scottsdale","AZ","3.5","Low"
"12286","true","Phoenix","AZ","4.5","Low"
"12287","true","Phoenix","AZ","4.5","Low"
"12288","false","Phoenix","AZ","3","Low"
"12289","true","Phoenix","AZ","4","Medium"
"12290","true","Phoenix","AZ","4","Low"
"12291","true","Chandler","AZ","4.5","Low"
"12292","true","Phoenix","AZ","4","Medium"
"12293","true","Phoenix","AZ","4.5","Low"
"12294","true","Glendale","AZ","1","Low"
"12295","true","Tempe","AZ","4","Medium"
"12296","true","Mesa","AZ","3.5","Low"
"12297","true","Phoenix","AZ","4.5","Medium"
"12298","true","Tempe","AZ","3","Low"
"12299","false","Chandler","AZ","2.5","Low"
"12300","true","Tempe","AZ","3","Low"
"12301","true","Goodyear","AZ","4","Low"
"12302","true","Tempe","AZ","3","Medium"
"12303","true","Scottsdale","AZ","4.5","Medium"
"12304","false","Phoenix","AZ","5","Low"
"12305","true","Gilbert","AZ","4.5","Low"
"12306","true","Phoenix","AZ","3.5","Medium"
"12307","true","Mesa","AZ","4.5","Medium"
"12308","true","Mesa","AZ","1","Low"
"12309","true","Chandler","AZ","3.5","Low"
"12310","true","Chandler","AZ","2.5","Low"
"12311","true","Fountain Hills","AZ","3.5","Low"
"12312","true","Glendale","AZ","5","Low"
"12313","true","Scottsdale","AZ","3.5","Medium"
"12314","true","Phoenix","AZ","3","Low"
"12315","true","Phoenix","AZ","5","Low"
"12316","true","Goodyear","AZ","2.5","Low"
"12317","true","Phoenix","AZ","3","Low"
"12318","true","Glendale","AZ","4","High"
"12319","true","Scottsdale","AZ","4","Low"
"12320","true","Phoenix","AZ","4.5","Low"
"12321","true","Phoenix","AZ","3","Medium"
"12322","true","Phoenix","AZ","4","Medium"
"12323","true","Chandler","AZ","3","Low"
"12324","true","Chandler","AZ","4","Low"
"12325","true","Mesa","AZ","3","Low"
"12326","true","Tempe","AZ","4","Medium"
"12327","true","Phoenix","AZ","4","Low"
"12328","true","Mesa","AZ","2.5","Low"
"12329","true","Gilbert","AZ","4","Low"
"12330","true","Peoria","AZ","3.5","Medium"
"12331","true","Chandler","AZ","4.5","Low"
"12332","true","Chandler","AZ","4","Low"
"12333","true","Phoenix","AZ","4","Low"
"12334","true","Avondale","AZ","3.5","High"
"12335","true","Tempe","AZ","4.5","Low"
"12336","true","Tempe","AZ","4","Medium"
"12337","true","Phoenix","AZ","3.5","High"
"12338","false","Chandler","AZ","3.5","Low"
"12339","true","Gilbert","AZ","3.5","Medium"
"12340","true","Mesa","AZ","1.5","Low"
"12341","true","Phoenix","AZ","5","Low"
"12342","true","Phoenix","AZ","4.5","Low"
"12343","true","Scottsdale","AZ","2","Low"
"12344","true","Phoenix","AZ","2","Low"
"12345","true","Phoenix","AZ","4","Low"
"12346","true","Gilbert","AZ","4","Low"
"12347","true","Gilbert","AZ","4","Low"
"12348","true","Phoenix","AZ","2","Medium"
"12349","true","Gilbert","AZ","3","Low"
"12350","true","Glendale","AZ","5","Low"
"12351","true","Chandler","AZ","3","Medium"
"12352","true","Mesa","AZ","5","Low"
"12353","true","Tempe","AZ","4","Medium"
"12354","true","Phoenix","AZ","4","Medium"
"12355","true","Scottsdale","AZ","2.5","Low"
"12356","true","Chandler","AZ","2.5","Low"
"12357","true","Glendale","AZ","4","Low"
"12358","true","Tempe","AZ","4","Medium"
"12359","true","Tempe","AZ","4","Medium"
"12360","true","Chandler","AZ","3.5","Low"
"12361","true","Gilbert","AZ","5","Low"
"12362","true","Phoenix","AZ","5","Low"
"12363","true","El Mirage","AZ","3.5","Low"
"12364","true","Avondale","AZ","5","Low"
"12365","true","Phoenix","AZ","3","Low"
"12366","true","Phoenix","AZ","4.5","High"
"12367","true","Casa Grande","AZ","5","Low"
"12368","true","Chandler","AZ","3.5","Low"
"12369","false","Tempe","AZ","2","Low"
"12370","true","Glendale","AZ","5","Low"
"12371","true","Mesa","AZ","4","Low"
"12372","true","Peoria","AZ","5","Low"
"12373","true","Phoenix","AZ","4","Low"
"12374","true","Chandler","AZ","4","Low"
"12375","true","Phoenix","AZ","3.5","High"
"12376","false","Phoenix","AZ","4","Low"
"12377","true","Tempe","AZ","3.5","Medium"
"12378","true","Scottsdale","AZ","3.5","Medium"
"12379","true","Mesa","AZ","2.5","Low"
"12380","true","Phoenix","AZ","1","Low"
"12381","true","Phoenix","AZ","4","Low"
"12382","true","Phoenix","AZ","3.5","High"
"12383","true","Mesa","AZ","4.5","Medium"
"12384","true","Scottsdale","AZ","4","Low"
"12385","true","Peoria","AZ","4.5","Low"
"12386","true","Scottsdale","AZ","4","Low"
"12387","true","Scottsdale","AZ","5","Low"
"12388","true","Tempe","AZ","5","Low"
"12389","true","Scottsdale","AZ","4.5","Low"
"12390","true","Phoenix","AZ","5","Low"
"12391","true","Queen Creek","AZ","4.5","High"
"12392","true","Peoria","AZ","5","Low"
"12393","true","Gilbert","AZ","5","Low"
"12394","true","Phoenix","AZ","4.5","Low"
"12395","true","Gilbert","AZ","2.5","Low"
"12396","false","Tempe","AZ","4.5","Medium"
"12397","true","Tempe","AZ","4.5","Low"
"12398","true","Phoenix","AZ","2","Low"
"12399","true","Scottsdale","AZ","4.5","Low"
"12400","true","Phoenix","AZ","4","Low"
"12401","true","Phoenix","AZ","2.5","Low"
"12402","true","Scottsdale","AZ","4.5","Low"
"12403","true","Chandler","AZ","4","Medium"
"12404","true","Chandler","AZ","3.5","Low"
"12405","true","Phoenix","AZ","4.5","Low"
"12406","true","Tempe","AZ","3.5","Low"
"12407","true","Mesa","AZ","2.5","Low"
"12408","false","Phoenix","AZ","3","Medium"
"12409","true","Phoenix","AZ","1.5","Low"
"12410","true","Phoenix","AZ","2.5","Low"
"12411","true","Phoenix","AZ","4","Low"
"12412","true","Scottsdale","AZ","3.5","Medium"
"12413","true","Tempe","AZ","4","Low"
"12414","false","Scottsdale","AZ","2.5","Low"
"12415","false","Mesa","AZ","3.5","Medium"
"12416","true","Goodyear","AZ","2.5","Low"
"12417","true","Phoenix","AZ","3","Low"
"12418","true","Phoenix","AZ","4.5","Low"
"12419","true","Phoenix","AZ","5","Low"
"12420","false","Gilbert","AZ","3.5","Low"
"12421","true","Phoenix","AZ","4","Low"
"12422","true","Gilbert","AZ","4.5","Low"
"12423","true","Phoenix","AZ","4","Medium"
"12424","true","Gilbert","AZ","3.5","Low"
"12425","true","Phoenix","AZ","4","Low"
"12426","true","Phoenix","AZ","5","Low"
