user_id,user_yelping_since_year,user_average_stars,user_votes_funny,user_votes_useful,user_votes_cool,user_fans
58714,2014,3.5,0,0,0,0
58715,2007,4.5,5,71,5,5
58716,2011,5,0,0,0,4
58717,2007,4,4,111,55,2
58718,2008,3.5,8,7,7,0
58719,2012,1,0,6,0,0
58720,2008,3.5,12,313,38,4
58721,2012,3,0,3,0,0
58722,2011,5,0,7,0,0
58723,2009,3,2,83,4,0
58724,2010,4,5,78,9,0
58725,2012,2.5,0,4,0,0
58726,2009,4,8,3,2,0
58727,2008,4,1,53,26,0
58728,2011,4,145,250,85,4
58729,2011,5,0,8,0,0
58730,2009,3.5,0,2,2,0
58731,2013,5,0,0,0,0
58732,2011,1,0,0,0,0
58733,2010,3.5,4,45,8,0
58734,2008,4,58,243,263,1
58735,2009,3.5,214,2099,367,3
58736,2010,3.5,0,5,5,0
58737,2013,3,8,7,0,0
58738,2010,3.5,60,70,54,0
58739,2009,4,3,44,57,9
58740,2012,1,0,0,0,0
58741,2011,3.5,3,26,8,0
58742,2011,3,0,4,3,0
58743,2008,3.5,6,1,5,0
58744,2012,4.5,4,83,8,0
58745,2011,3.5,0,0,0,0
58746,2012,4,0,50,1,0
58747,2008,4,77,229,375,2
58748,2012,1,9,8,0,0
58749,2011,4,138,1924,265,45
58750,2010,4,6,4,1,0
58751,2012,4.5,2,7,8,0
58752,2012,3,5,4,1,0
58753,2011,3.5,3,3,2,0
58754,2010,4.5,66,154,97,9
58755,2012,4,0,8,0,0
58756,2008,4,162,253,329,2
58757,2010,3,8,4,7,0
58758,2010,4,2,42,7,2
58759,2010,3,46,4,0,0
58760,2012,5,6,8,0,0
58761,2013,4,0,9,0,0
58762,2010,3.5,0,1,9,0
58763,2010,4,1,84,9,0
58764,2010,2.5,7,25,1,0
58765,2008,3.5,845,12,47,1
58766,2008,3.5,6,3,4,0
58767,2011,3.5,5,3,0,3
58768,2013,4,0,6,0,0
58769,2013,3,4,2,3,0
58770,2007,3.5,3,5,7,0
58771,2012,4,0,8,0,0
58772,2006,3.5,118,1407,118,11
58773,2010,4,0,5,0,0
58774,2009,3.5,432,2433,355,2
58775,2011,4,0,5,4,3
58776,2010,3.5,6,1,9,0
58777,2013,3,0,4,7,0
58778,2010,5,0,0,0,0
58779,2011,4,9,8,5,0
58780,2013,4,4,8,8,0
58781,2011,2,8,8,7,0
58782,2013,5,0,0,0,0
58783,2011,4.5,5,24,2,7
58784,2010,5,0,3,6,0
58785,2013,5,0,0,0,0
58786,2013,5,0,0,0,0
58787,2012,2,6,6,6,0
58788,2012,3.5,0,5,0,0
58789,2012,4.5,9,6,5,0
58790,2010,4.5,0,244,200,362
58791,2012,4,7,6,0,0
58792,2012,1,0,0,0,0
58793,2009,3,5,97,7,0
58794,2012,3,0,1,9,0
58795,2009,3.5,307,366,51,7
58796,2013,4,90,63,60,0
58797,2013,3,0,5,0,0
58798,2011,4.5,0,15,5,7
58799,2008,2.5,6,22,9,0
58800,2012,4,3,6,4,0
58801,2011,5,0,1,8,0
58802,2012,5,0,5,0,0
58803,2008,5,0,6,6,0
58804,2012,5,0,0,0,0
58805,2012,3.5,52,113,13,3
58806,2009,3.5,2,69,3,0
58807,2010,4,6,6,6,0
58808,2010,3.5,2471,611,1309,12
58809,2011,5,0,7,1,0
58810,2013,2.5,0,2,6,0
58811,2012,3,0,6,0,0
58812,2010,5,0,0,0,0
58813,2013,1,0,0,0,0
58814,2012,5,4,0,3,0
58815,2009,3.5,0,2,0,0
58816,2010,4,1,66,1,0
58817,2012,3,0,8,0,0
58818,2011,5,0,0,6,0
58819,2012,5,0,0,0,0
58820,2011,3.5,3,2,0,0
58821,2012,3.5,6,25,3,0
58822,2010,3,5,5,2,0
58823,2011,4,0,0,0,0
58824,2009,3,0,9,5,0
58825,2009,4,512,1562,1886,98
58826,2013,1,0,5,0,0
58827,2008,4,8,21,9,0
58828,2011,3,6,3,4,0
58829,2011,5,0,0,0,0
58830,2013,5,0,0,0,0
58831,2013,4,0,0,0,0
58832,2012,4.5,0,7,7,0
58833,2012,4.5,0,5,0,0
58834,2010,3.5,9,499,7,6
58835,2011,3.5,1,74,7,8
58836,2009,5,0,0,0,0
58837,2009,3,25,216,76,0
58838,2013,5,0,0,0,0
58839,2008,4,0,1,4,0
58840,2007,4,462,423,396,4
58841,2010,4,94,30,54,0
58842,2011,4,43,417,96,1
58843,2011,2.5,1,6,1,0
58844,2011,3.5,5,314,3,0
58845,2012,4,8,93,2,0
58846,2010,4,0,0,0,0
58847,2009,5,0,0,0,0
58848,2007,3.5,3,9,7,7
58849,2013,5,0,5,0,0
58850,2011,3.5,2,78,5,0
58851,2012,5,0,0,0,0
58852,2009,4,162,1299,344,25
58853,2012,5,0,0,0,0
58854,2011,4,6,43,6,0
58855,2009,3,226,1474,120,5
58856,2013,5,4,5,1,0
58857,2008,4.5,20,390,53,4
58858,2011,5,0,2,0,0
58859,2012,3.5,5,6,1,0
58860,2010,5,0,8,0,0
58861,2011,3.5,0,6,9,0
58862,2012,3.5,1,2,3,0
58863,2012,3.5,9,9,9,0
58864,2011,3.5,8,5,0,0
58865,2013,4.5,0,9,0,0
58866,2008,4,6,34,9,3
58867,2013,4,310,443,97,8
58868,2009,4.5,2,7,5,0
58869,2011,3,0,0,0,0
58870,2012,3.5,2,7,0,0
58871,2013,5,0,9,7,0
58872,2012,3.5,93,45,97,0
58873,2005,4,1489,1544,1334,26
58874,2012,4,2476,1348,942,77
58875,2010,4,2074,804,1880,67
58876,2012,3,477,1294,421,7
58877,2010,3.5,8,73,7,0
58878,2011,3,4,84,0,3
58879,2008,3.5,0,6,1,0
58880,2012,1,5,1,4,0
58881,2010,3.5,4,25,2,0
58882,2012,4.5,0,0,5,0
58883,2009,3.5,46,30,7,3
58884,2012,4.5,8,5,4,0
58885,2009,4,3,89,6,8
58886,2013,4,0,8,6,0
58887,2010,5,0,0,0,0
58888,2011,4,6,2,9,0
58889,2009,4,8,6,7,0
58890,2013,3,0,2,0,0
58891,2010,5,0,2,0,0
58892,2008,4.5,34,42,28,0
58893,2013,4,0,6,0,0
58894,2012,2.5,0,3,0,0
58895,2011,4,70,61,6,0
58896,2011,4,0,0,0,0
58897,2007,3.5,946,548,1866,7
58898,2011,3.5,278,2016,280,5
58899,2009,3.5,25,31,60,1
58900,2010,3,3,5,6,0
58901,2010,5,8,4,3,8
58902,2011,2,3,5,3,0
58903,2010,4,7,37,4,0
58904,2011,3.5,515,795,1487,88
58905,2010,4.5,0,2,6,0
58906,2008,3,36,17,9,0
58907,2010,5,9,9,6,1
58908,2011,4,9,7,0,0
58909,2011,2.5,53,60,3,1
58910,2010,4,356,1225,2078,3
58911,2011,2,0,0,0,0
58912,2010,4,1,6,7,0
58913,2013,1,9,7,3,0
58914,2009,3.5,6,8,0,0
58915,2011,4,7,2,3,0
58916,2011,5,0,0,0,0
58917,2010,3,2,54,5,5
58918,2012,3,0,0,0,0
58919,2010,2.5,4,76,5,0
58920,2008,4,2,98,37,0
58921,2013,5,8,0,0,0
58922,2007,4.5,40,42,13,0
58923,2009,4,274,2282,389,6
58924,2011,3.5,9,9,1,0
58925,2007,4,44,286,113,2
58926,2010,3.5,0,7,0,7
58927,2009,4.5,2154,1848,2299,81
58928,2011,4.5,9,4,9,0
58929,2010,3.5,144,812,217,4
58930,2010,4,0,0,0,0
58931,2013,4,1,24,1,0
58932,2012,4,6,9,0,0
58933,2011,4.5,6,5,1,0
58934,2013,3.5,0,0,0,0
58935,2009,2,0,0,0,0
58936,2013,4,2,4,4,0
58937,2011,3.5,71,348,268,9
58938,2010,4,1,208,95,3
58939,2012,1,4,1,0,3
58940,2012,3,0,0,0,0
58941,2011,4.5,0,2,0,0
58942,2012,3.5,31,60,7,2
58943,2013,5,0,31,6,4
58944,2011,3.5,0,0,0,0
58945,2013,5,0,0,6,0
58946,2011,4,9,3,5,0
58947,2009,4,1759,845,2278,3
58948,2012,3.5,5,6,1,0
58949,2010,4,8,5,4,0
58950,2010,3.5,0,1,0,0
58951,2011,4.5,0,0,0,0
58952,2008,3.5,0,9,0,0
58953,2011,5,0,5,2,0
58954,2013,3.5,0,3,3,0
58955,2014,5,0,0,0,0
58956,2007,3.5,6,23,7,0
58957,2007,3.5,0,5,3,0
58958,2008,3.5,89,113,88,2
58959,2011,4,0,8,0,0
58960,2011,3.5,3,25,1,0
58961,2009,4,5,90,9,2
58962,2011,5,4,1,0,0
58963,2011,2,6,0,0,0
58964,2009,4,122,1236,486,8
58965,2010,3.5,29,32,48,2
58966,2012,2.5,7,3,0,0
58967,2013,3,0,0,2,0
58968,2011,4,2,4,9,0
58969,2010,5,0,7,0,8
58970,2009,3.5,71,105,483,0
58971,2013,4,9,1,1,3
58972,2010,4,9,9,6,0
58973,2010,5,0,5,0,0
58974,2011,4,0,7,0,0
58975,2012,5,0,7,0,0
58976,2011,4,5,84,6,0
58977,2010,4,9,4,8,0
58978,2010,2,0,4,0,0
58979,2011,5,0,9,0,0
58980,2011,5,0,19,3,4
58981,2011,5,0,8,3,0
58982,2010,4.5,4,57,9,0
58983,2012,5,0,0,0,0
58984,2009,3.5,98,30,43,3
58985,2010,4.5,7,1,6,0
58986,2009,4,30,238,85,0
58987,2011,2.5,0,0,0,0
58988,2013,5,0,0,0,0
58989,2010,3.5,0,7,3,0
58990,2013,3.5,1,3,6,7
58991,2010,3.5,3,6,2,0
58992,2012,5,0,0,0,0
58993,2011,4,7,61,59,0
58994,2010,4.5,0,6,3,0
58995,2012,1,6,7,3,0
58996,2012,2,0,4,0,0
58997,2012,4.5,1,89,32,0
58998,2013,3.5,7,0,0,0
58999,2008,4,219,333,182,6
59000,2013,4.5,9,60,8,0
59001,2006,3.5,6,47,80,9
59002,2010,4,9,30,42,5
59003,2011,4,0,5,2,0
59004,2013,1,0,3,0,0
59005,2010,4,7,87,5,0
59006,2013,5,0,0,0,0
59007,2009,4,3,9,2,0
59008,2012,3,6,6,0,0
59009,2012,1,0,4,0,0
59010,2013,4,0,0,0,0
59011,2013,4.5,0,0,0,0
59012,2013,5,0,0,0,0
59013,2012,4,0,3,2,0
59014,2014,5,0,0,0,0
59015,2013,1.5,0,8,0,0
59016,2012,2,0,5,0,0
59017,2011,3,0,0,0,0
59018,2013,3,0,0,0,0
59019,2011,2.5,45,92,3,0
59020,2012,3,1,5,9,6
59021,2010,3,8,7,0,0
59022,2010,4,6,73,9,6
59023,2009,5,0,6,9,0
59024,2012,3.5,0,0,0,0
59025,2011,5,9,0,0,0
59026,2011,3.5,3,6,0,0
59027,2012,3,0,6,3,0
59028,2012,5,3,7,0,0
59029,2010,4.5,8,8,4,7
59030,2009,4,0,4,5,0
59031,2011,4,89,485,57,8
59032,2009,3.5,217,1521,273,9
59033,2011,5,0,8,0,0
59034,2011,4.5,0,7,1,0
59035,2009,4,0,9,0,0
59036,2011,5,0,0,0,0
59037,2013,4,0,0,0,0
59038,2011,5,4,5,0,0
59039,2013,4,0,8,0,0
59040,2012,3.5,8,9,5,0
59041,2010,3.5,0,4,0,0
59042,2009,3.5,5,18,3,0
59043,2012,3.5,29,10,50,5
59044,2011,4,6,93,9,0
59045,2011,4.5,5,3,3,0
59046,2011,4,7,8,1,0
59047,2010,3.5,0,7,0,5
59048,2010,4,9,41,4,4
59049,2010,3,0,8,6,0
59050,2013,1,0,8,0,0
59051,2013,1,0,0,0,0
59052,2010,4,0,4,5,0
59053,2011,4,6,4,0,6
59054,2008,4,9,1,0,0
59055,2013,4,46,250,41,8
59056,2010,4,49,42,24,8
59057,2011,3.5,0,1,2,0
59058,2011,5,0,7,1,4
59059,2011,2,9,77,2,0
59060,2013,4,0,0,0,0
59061,2009,4,835,1763,1899,20
59062,2013,4.5,0,0,0,0
59063,2011,3,0,9,0,0
59064,2009,5,0,6,0,0
59065,2013,5,0,36,1,0
59066,2011,4.5,5,58,8,6
59067,2011,4,6,138,44,0
59068,2011,3.5,0,5,6,0
59069,2011,3,0,6,7,0
59070,2009,2.5,8,8,0,0
59071,2007,3.5,8,52,3,6
59072,2011,1.5,0,4,0,0
59073,2009,3.5,59,75,86,4
59074,2012,4,98,267,68,6
59075,2011,4,9,67,7,9
59076,2010,2,0,9,2,0
59077,2009,3.5,3,6,9,3
59078,2006,3.5,97,440,26,0
59079,2009,4,0,8,6,0
59080,2012,4,3,18,4,0
59081,2005,4.5,207,551,289,16
59082,2010,3,0,1,0,0
59083,2008,3.5,70,449,10,0
59084,2007,3.5,13,292,490,2
59085,2013,4,0,4,9,0
59086,2012,4,0,0,0,0
59087,2013,2,4,8,8,0
59088,2011,3.5,6,92,7,8
59089,2010,4.5,0,3,0,0
59090,2009,3.5,8,95,5,3
59091,2012,3.5,8,7,1,0
59092,2010,3,97,468,2,0
59093,2013,3,0,0,0,0
59094,2011,3.5,4,4,2,0
59095,2009,4,295,461,15,1
59096,2013,1,0,0,0,0
59097,2011,1,7,7,0,0
59098,2011,4.5,1,6,8,0
59099,2010,2.5,8,2,4,9
59100,2011,3.5,8,481,73,2
59101,2012,4,0,2,0,0
59102,2009,2,0,3,0,0
59103,2011,4,0,9,9,0
59104,2011,4,1,68,8,0
59105,2013,4,0,4,8,0
59106,2011,2,0,8,0,0
59107,2012,2,0,0,0,0
59108,2010,2.5,9,46,0,0
59109,2011,3.5,3,2,0,0
59110,2011,3,0,0,0,0
59111,2012,4.5,0,6,7,0
59112,2013,5,0,5,0,0
59113,2013,3,0,6,0,0
59114,2012,4,0,5,0,0
59115,2010,5,0,0,0,0
59116,2012,2.5,0,3,4,0
59117,2010,4,4,2,0,0
59118,2010,4.5,0,9,5,0
59119,2009,4,346,1158,308,8
59120,2013,3.5,0,9,0,0
59121,2012,2.5,0,8,1,0
59122,2011,2.5,0,3,0,0
59123,2011,3,0,0,0,0
59124,2013,3,0,3,0,0
59125,2012,2.5,6,7,0,0
59126,2009,4.5,213,205,414,2
59127,2013,3.5,0,12,4,0
59128,2012,4,0,0,0,0
59129,2010,3.5,53,109,75,7
59130,2013,5,0,7,6,0
59131,2013,3.5,3,9,0,0
59132,2011,5,0,0,0,0
59133,2009,4,0,4,7,0
59134,2013,4.5,0,3,0,0
59135,2009,5,0,4,5,0
59136,2013,3.5,59,20,49,0
59137,2007,4,7,7,4,8
59138,2011,2,7,1,0,0
59139,2012,1,2,9,0,0
59140,2011,3.5,7,75,5,5
59141,2010,3.5,6,1,0,0
59142,2012,5,0,0,0,0
59143,2008,4,77,15,15,6
59144,2009,3.5,0,2,7,0
59145,2013,4.5,0,3,0,0
59146,2013,5,7,7,4,0
59147,2013,5,0,0,0,0
59148,2010,4,0,5,0,0
59149,2013,1,0,0,0,0
59150,2011,3.5,9,81,9,0
59151,2010,3.5,2,5,6,0
59152,2010,3.5,0,7,0,0
59153,2009,3,0,5,0,0
59154,2008,3.5,0,4,2,0
59155,2012,1,0,8,0,0
59156,2013,4,0,6,0,0
59157,2011,4,8,5,3,0
59158,2012,4,6,7,3,0
59159,2006,4,283,1361,363,6
59160,2010,4.5,0,3,0,0
59161,2009,3.5,225,467,185,3
59162,2013,4,30,48,31,4
59163,2006,3,0,2,0,0
59164,2010,4,9,4,4,0
59165,2010,4,58,494,99,9
59166,2008,3,20,392,26,7
59167,2009,3.5,8,54,7,0
59168,2012,2,0,0,0,0
59169,2011,4,35,181,283,6
59170,2011,3.5,5,7,9,0
59171,2012,5,0,0,0,0
59172,2010,3.5,2,4,9,0
59173,2009,2.5,44,359,22,0
59174,2010,5,0,7,3,0
59175,2012,5,0,1,0,0
59176,2010,3.5,7,3,6,0
59177,2011,3.5,6,1,5,0
59178,2010,4.5,1,39,1,0
59179,2009,4,0,5,2,0
59180,2012,3.5,0,7,8,0
59181,2013,4,0,0,0,0
59182,2011,4.5,1,0,0,0
59183,2011,3.5,33,308,421,4
59184,2009,3,8,88,0,0
59185,2011,3.5,5,2,0,0
59186,2009,3.5,52,38,72,0
59187,2008,3.5,1,132,85,8
59188,2010,4.5,357,472,221,9
59189,2012,5,0,4,0,0
59190,2010,4,4,7,7,0
59191,2013,1,4,6,6,0
59192,2011,3,7,7,7,0
59193,2010,5,0,0,0,0
59194,2007,3,5,23,8,0
59195,2012,3.5,1,61,5,0
59196,2010,4,0,3,0,0
59197,2013,4,0,0,0,0
59198,2012,1,1,1,0,0
59199,2012,4,6,7,6,0
59200,2009,4,43,61,4,0
59201,2010,5,0,1,0,0
59202,2008,3.5,44,496,11,0
59203,2010,5,0,5,0,0
59204,2010,4.5,3,232,92,0
59205,2011,4,0,0,0,0
59206,2012,3,0,4,0,0
59207,2010,5,0,3,8,0
59208,2007,3.5,231,188,264,6
59209,2008,4,113,244,297,2
59210,2010,3.5,80,19,95,0
59211,2010,4,14,117,178,4
59212,2010,3.5,6,8,9,0
59213,2006,3.5,49,327,95,8
59214,2013,1,8,0,0,0
59215,2012,3,0,1,0,0
59216,2008,3.5,590,2328,2326,56
59217,2007,4,893,728,1270,76
59218,2010,3,9,41,5,0
59219,2012,4.5,5,1,4,0
59220,2012,3,0,0,0,0
59221,2013,5,0,0,0,0
59222,2010,3.5,3,92,5,0
59223,2008,3.5,2166,2160,2262,67
59224,2012,2,0,7,0,0
59225,2012,4,0,7,3,8
59226,2012,4,8,2,3,0
59227,2012,5,0,0,5,0
59228,2011,4,1,9,9,0
59229,2011,4,51,89,97,1
59230,2012,5,0,0,0,0
59231,2010,4,1,88,1,0
59232,2014,1,7,0,0,0
59233,2012,5,0,6,0,0
59234,2010,5,0,0,1,0
59235,2012,5,0,7,0,0
59236,2012,4.5,4,4,0,0
59237,2008,4,1652,1182,727,17
59238,2009,4,434,1665,1110,6
59239,2010,2.5,0,0,0,0
59240,2011,3,2,20,3,0
59241,2011,4.5,5,4,1,0
59242,2010,5,0,7,0,0
59243,2010,5,0,2,0,0
59244,2011,2,0,5,0,0
59245,2010,4,329,433,50,7
59246,2012,4,2,95,2,6
59247,2011,3,5,7,9,0
59248,2012,5,0,2,0,0
59249,2010,5,0,0,0,0
59250,2008,3.5,283,1599,335,9
59251,2010,3.5,0,0,0,0
59252,2011,3.5,0,8,0,0
59253,2007,4,1,80,10,0
59254,2010,4,0,0,0,0
59255,2010,4,7,9,7,9
59256,2012,5,0,1,0,0
59257,2012,1.5,0,6,0,0
59258,2012,3,3,4,2,0
59259,2010,1,0,5,0,0
59260,2013,1,0,0,0,0
59261,2010,4,28,274,101,5
59262,2010,2.5,7,37,9,0
59263,2010,3.5,473,1170,279,8
59264,2012,4,0,4,0,0
59265,2008,4.5,72,164,76,9
59266,2011,4,84,148,44,4
59267,2009,3,72,245,79,9
59268,2011,3.5,1,67,7,0
59269,2010,5,0,6,0,0
59270,2012,3,5,7,9,0
59271,2010,1.5,4,3,7,0
59272,2009,4,1,6,5,9
59273,2011,4.5,6,3,4,7
59274,2012,5,0,6,1,0
59275,2013,4.5,0,0,0,0
59276,2010,3,6,4,9,0
59277,2013,5,0,0,0,0
59278,2011,4.5,6,23,95,0
59279,2011,1,6,9,0,0
59280,2013,5,7,6,3,0
59281,2009,4,67,166,49,0
59282,2013,2,0,7,0,0
59283,2012,3.5,0,0,0,0
59284,2013,2,0,7,0,0
59285,2013,3,9,86,3,0
59286,2012,4.5,0,3,2,0
59287,2012,3,4,5,0,0
59288,2011,5,0,0,0,0
59289,2012,5,0,0,0,0
59290,2014,1,0,0,0,0
59291,2009,4,1,83,2,0
59292,2011,4.5,7,0,0,0
59293,2011,3.5,3,7,0,0
59294,2009,5,0,9,0,0
59295,2011,1.5,0,8,0,0
59296,2010,4,0,6,4,2
59297,2011,5,0,7,3,4
59298,2009,1,0,0,0,0
59299,2012,4,0,3,8,0
59300,2012,3,0,9,0,0
59301,2010,4.5,90,84,26,2
59302,2012,3.5,0,6,0,0
59303,2008,4,5,86,68,9
59304,2011,2.5,0,1,0,0
59305,2007,5,2,7,0,0
59306,2011,3,4,0,0,0
59307,2012,4,7,2,6,0
59308,2009,5,0,0,0,0
59309,2012,5,0,0,0,9
59310,2012,3.5,6,86,7,1
59311,2012,4,0,0,0,0
59312,2011,3.5,7,64,2,0
59313,2012,2,0,0,0,0
59314,2011,3,36,226,85,7
59315,2011,3,0,5,8,0
59316,2010,4.5,0,9,0,0
59317,2012,4.5,2,2,0,0
59318,2009,2.5,0,0,0,0
59319,2011,2,0,7,0,0
59320,2010,5,0,0,0,0
59321,2011,3,0,8,0,0
59322,2014,5,0,2,1,0
59323,2011,2.5,4,21,9,1
59324,2013,1,0,0,0,0
59325,2013,1,0,0,0,0
59326,2010,4,0,8,5,0
59327,2012,3.5,4,73,9,0
59328,2012,3,1,28,8,0
59329,2013,4,6,9,7,6
59330,2012,3.5,0,8,0,0
59331,2014,3,99,31,47,0
59332,2011,3.5,0,4,8,0
59333,2011,5,0,3,0,0
59334,2011,4,282,371,44,7
59335,2012,5,0,0,0,0
59336,2007,3.5,47,192,34,3
59337,2012,5,0,0,0,0
59338,2011,4.5,2,21,2,0
59339,2010,4,0,21,7,0
59340,2011,4,0,3,7,0
59341,2012,3.5,1898,1559,1530,6
59342,2012,4,0,1,0,6
59343,2010,3,9,60,4,0
59344,2008,4.5,0,2,0,0
59345,2010,4,3,4,2,0
59346,2011,3,0,0,0,0
59347,2010,3.5,48,193,390,6
59348,2011,4,0,0,0,0
59349,2008,3,269,654,119,2
59350,2013,1,3,0,0,0
59351,2013,4,24,41,89,0
59352,2007,3.5,1117,954,1000,55
59353,2013,5,0,1,2,0
59354,2010,4.5,0,3,3,0
59355,2011,4.5,0,0,1,0
59356,2013,5,0,0,0,0
59357,2010,3.5,0,6,2,0
59358,2010,2,0,6,0,0
59359,2013,5,3,2,6,0
59360,2011,2.5,4,5,1,3
59361,2007,3.5,4,9,6,0
59362,2012,2.5,0,4,0,0
59363,2011,4,0,0,3,0
59364,2012,4,0,0,0,0
59365,2012,1,1,9,0,0
59366,2009,4,9,6,2,0
59367,2009,4,1,74,1,0
59368,2013,5,0,5,8,0
59369,2012,5,0,0,0,0
59370,2010,3.5,9,3,4,0
59371,2009,3.5,8,28,7,0
59372,2010,3.5,0,9,0,0
59373,2012,5,0,0,0,0
59374,2011,3.5,0,3,0,0
59375,2010,5,0,1,8,0
59376,2013,5,0,1,0,0
59377,2008,3.5,0,3,0,0
59378,2008,3,0,1,9,0
59379,2013,4,5,0,0,0
59380,2010,3.5,250,954,492,9
59381,2011,3.5,7,5,2,0
59382,2012,4,0,0,0,0
59383,2007,2,3,2,0,0
59384,2012,4,83,232,128,0
59385,2011,3.5,1344,2055,2406,23
59386,2010,5,0,0,0,0
59387,2008,4.5,1,33,10,4
59388,2012,4,8,3,0,0
59389,2009,5,6,8,0,0
59390,2011,4,8,9,1,0
59391,2010,4.5,7,9,9,0
59392,2010,1,0,6,0,0
59393,2013,4,8,0,0,0
59394,2013,4,0,8,8,0
59395,2011,4.5,1,2,9,0
59396,2006,4,164,1597,919,49
59397,2010,4.5,0,3,0,0
59398,2011,4,0,0,0,0
59399,2010,3,288,1920,130,1
59400,2012,3,0,2,0,0
59401,2011,4.5,9,66,5,0
59402,2012,4.5,8,8,8,0
59403,2013,4,3,9,8,0
59404,2011,3,4,2,9,0
59405,2011,5,0,0,0,0
59406,2011,5,3,7,7,0
59407,2011,3.5,7,9,5,2
59408,2012,3.5,6,14,1,8
59409,2012,5,5,0,0,0
59410,2013,4,2,4,2,0
59411,2013,4,0,6,0,0
59412,2012,4.5,5,23,52,2
59413,2010,1,0,0,0,0
59414,2012,5,0,3,2,0
59415,2013,4,9,9,6,0
59416,2010,5,0,9,8,0
59417,2013,5,0,0,0,0
59418,2010,3.5,2,9,0,0
59419,2011,4,4,3,0,0
59420,2013,2,0,8,0,0
59421,2012,5,0,0,0,0
59422,2010,3,0,7,2,0
59423,2011,4,67,286,67,0
59424,2011,4,153,374,214,8
59425,2009,3.5,3,88,8,0
59426,2013,3,0,0,0,0
59427,2007,3.5,920,1991,1549,436
59428,2011,4,1,37,6,1
59429,2010,3.5,11,232,361,9
59430,2009,3,24,45,6,0
59431,2013,3,6,9,8,0
59432,2012,5,0,0,0,0
59433,2011,4,0,3,9,0
59434,2012,5,0,0,0,0
59435,2009,3.5,0,98,7,0
59436,2009,3.5,6,3,6,0
59437,2012,4,6,6,8,0
59438,2013,3.5,0,6,0,0
59439,2009,3.5,2377,2005,2146,69
59440,2012,4.5,0,0,0,0
59441,2008,5,7,3,8,0
59442,2010,1.5,3,3,9,0
59443,2013,3,0,1,0,0
59444,2011,2.5,0,1,0,0
59445,2007,3,4,16,47,0
59446,2010,3.5,1115,968,1645,74
59447,2010,5,6,2,4,0
59448,2009,4,2488,2423,1630,363
59449,2012,3.5,6,7,0,0
59450,2012,4,6,0,2,0
59451,2007,3.5,3,79,8,0
59452,2008,4,25,50,8,0
59453,2012,4.5,0,3,1,0
59454,2013,2.5,0,0,0,0
59455,2010,3.5,7,64,0,0
59456,2009,4,80,400,75,4
59457,2011,5,4,4,8,6
59458,2013,3,0,0,0,0
59459,2008,3,19,295,38,8
59460,2013,4,3,9,6,0
59461,2011,5,6,8,0,0
59462,2010,4,249,992,376,2
59463,2006,4,1,7,2,0
59464,2010,3,0,3,9,0
59465,2012,4,7,1,7,0
59466,2012,2.5,6,11,6,0
59467,2011,4,2,94,9,0
59468,2011,4,5,69,9,2
59469,2012,4,0,0,0,0
59470,2012,4,7,6,0,0
59471,2010,3,1,4,9,0
59472,2009,4,9,75,22,0
59473,2012,3.5,8,5,9,5
59474,2010,3.5,228,424,115,1
59475,2011,4.5,0,3,8,0
59476,2013,3,0,5,0,0
59477,2010,4.5,3,33,8,0
59478,2009,1,0,0,0,0
59479,2010,4,6,430,43,1
59480,2006,4,44,479,28,0
59481,2008,3.5,244,1246,262,84
59482,2009,4,3,38,6,7
59483,2011,5,0,0,0,0
59484,2012,3,4,6,0,0
59485,2013,4,0,5,0,0
59486,2012,3,7,2,8,0
59487,2010,5,2,9,0,0
59488,2013,5,0,0,0,0
59489,2011,2.5,8,6,5,0
59490,2011,5,3,0,0,0
59491,2010,4,0,3,8,0
59492,2010,4,5,3,0,0
59493,2009,4,7,47,45,5
59494,2013,5,0,7,0,0
59495,2010,4.5,0,8,0,0
59496,2009,3,89,496,39,0
59497,2005,4,1216,1107,1351,64
59498,2012,3,0,1,0,0
59499,2010,5,0,0,0,0
59500,2006,4,1744,1192,686,64
59501,2009,3.5,4,69,86,0
59502,2013,4,0,4,0,0
59503,2008,5,3,9,1,0
59504,2011,3.5,0,3,8,0
59505,2013,4,0,3,2,0
59506,2009,3.5,3,7,4,4
59507,2009,2.5,7,91,5,5
59508,2011,3,0,0,0,0
59509,2009,4,9,8,9,0
59510,2009,3.5,1744,2248,2396,84
59511,2011,3,1,56,3,0
59512,2013,3,0,0,0,0
59513,2011,2.5,5,91,6,0
59514,2012,3.5,2,43,47,6
59515,2010,5,5,9,4,0
59516,2010,3.5,5,7,1,0
59517,2009,3.5,2,3,0,0
59518,2012,5,0,2,0,0
59519,2013,5,6,0,0,0
59520,2011,5,0,9,5,0
59521,2009,3.5,2,88,3,0
59522,2010,3.5,0,4,0,0
59523,2012,3,0,2,0,0
59524,2010,4,238,780,1233,50
59525,2012,5,0,0,0,0
59526,2011,4.5,4,2,3,1
59527,2011,4,6,3,7,0
59528,2012,4,3,53,7,0
59529,2009,3.5,1323,587,1486,255
59530,2010,5,0,9,0,0
59531,2008,3.5,292,275,349,1
59532,2013,4.5,0,2,2,0
59533,2010,3.5,499,412,393,5
59534,2009,3.5,89,29,4,0
59535,2006,4,716,828,1509,88
59536,2010,4,0,2,5,0
59537,2013,5,0,2,0,0
59538,2011,3.5,31,428,64,2
59539,2012,4,0,0,0,0
59540,2012,3.5,2,92,7,2
59541,2011,3.5,63,461,248,6
59542,2012,3.5,0,0,3,0
