user,category,rating
62049,Wine Bars,7
62049,Vegetarian,12
62049,Sushi Bars,11
62049,Latin American,10
62049,Vegan,12
62049,Pubs,6
62049,British,3
62049,African,3
62049,Modern European,1
62049,Ethiopian,4
62135,American (New),10
62135,Wine Bars,1
62135,Vegetarian,5
62135,Soul Food,3
62135,Latin American,3
62135,Vegan,7
62135,Pubs,4
62135,Irish,1
62135,Breweries,3
62135,African,3
62135,Southern,3
62135,Ethiopian,3
62135,Scandinavian,3
62179,American (New),71
62179,Wine Bars,4
62179,Vegetarian,3
62179,Sushi Bars,15
62179,Latin American,7
62179,Pubs,21
62179,British,3
62179,Irish,5
62179,Gastropubs,9
62179,Breweries,10
62179,Airports,1
62179,Modern European,3
62179,Scandinavian,3
62179,Food Court,1
62358,American (New),21
62358,Wine Bars,3
62358,Vegetarian,3
62358,Sushi Bars,3
62358,Latin American,3
62358,Vegan,3
62358,Pubs,1
62358,Breweries,3
62358,African,3
62358,Southern,3
62358,Ethiopian,3
62469,American (New),13
62469,Wine Bars,9
62469,Vegetarian,3
62469,Sushi Bars,2
62469,Latin American,4
62469,Vegan,3
62469,Pubs,4
62469,British,3
62469,Gastropubs,4
62469,African,3
62469,Ethiopian,3
62469,Scandinavian,1
62561,American (New),19
62561,German,3
62561,Wine Bars,3
62561,Soul Food,3
62561,Sushi Bars,7
62561,Pubs,12
62561,Szechuan,3
62561,Brazilian,3
62561,Gastropubs,3
62561,Southern,3
62561,Airports,1
62561,Food Court,3
62595,American (New),23
62595,German,1
62595,Wine Bars,8
62595,Vegetarian,4
62595,Soul Food,1
62595,Sushi Bars,6
62595,Latin American,4
62595,Pubs,10
62595,British,3
62595,Climbing,3
62595,Breweries,3
62595,Southern,1
62595,Food Court,1
62691,American (New),21
62691,Wine Bars,11
62691,Vegetarian,4
62691,Soul Food,3
62691,Sushi Bars,4
62691,Latin American,3
62691,Vegan,2
62691,Pubs,4
62691,Breweries,7
62691,Southern,3
62691,Modern European,3
62691,Piano Bars,1
62792,American (New),13
62792,Wine Bars,4
62792,Vegetarian,15
62792,Soul Food,3
62792,Sushi Bars,4
62792,Latin American,4
62792,Vegan,12
62792,Pubs,3
62792,British,1
62792,Szechuan,3
62792,Irish,1
62792,Breweries,3
62873,American (New),25
62873,Wine Bars,5
62873,Sushi Bars,1
62873,Latin American,3
62873,Pubs,10
62873,British,3
62873,Irish,3
62873,Gastropubs,6
62873,Breweries,3
62873,Fondue,1
62873,Scandinavian,3
63024,American (New),33
63024,German,1
63024,Wine Bars,12
63024,Vegetarian,10
63024,Soul Food,3
63024,Latin American,6
63024,Vegan,10
63024,Pubs,8
63024,British,3
63024,Szechuan,1
63024,Irish,7
63024,Breweries,2
63024,African,1
63024,Southern,3
63024,Ethiopian,1
63024,Piano Bars,1
63243,American (New),61
63243,Wine Bars,19
63243,Vegetarian,4
63243,Soul Food,3
63243,Sushi Bars,15
63243,Latin American,3
63243,Pubs,23
63243,British,3
63243,Szechuan,3
63243,Irish,10
63243,Gastropubs,3
63243,Breweries,17
63243,Southern,3
63243,Airports,3
63243,Modern European,3
63243,Tapas/Small Plates,3
63243,Scandinavian,3
63642,American (New),31
63642,German,1
63642,Wine Bars,12
63642,Sushi Bars,7
63642,Latin American,10
63642,Pubs,8
63642,Gastropubs,7
63642,Breweries,7
63642,Fondue,1
63642,Tapas/Small Plates,7
63712,American (New),19
63712,Wine Bars,9
63712,Vegetarian,3
63712,Soul Food,3
63712,Sushi Bars,21
63712,Latin American,3
63712,Pubs,17
63712,British,3
63712,Zoos,3
63712,Irish,10
63712,Breweries,12
63712,Southern,6
63769,American (New),37
63769,German,3
63769,Wine Bars,17
63769,Vegetarian,13
63769,Sushi Bars,13
63769,Latin American,15
63769,Vegan,7
63769,Pubs,10
63769,Climbing,3
63769,Szechuan,3
63769,Irish,4
63769,Gastropubs,1
63769,Tapas/Small Plates,4
63865,American (New),15
63865,German,3
63865,Wine Bars,12
63865,Vegetarian,10
63865,Sushi Bars,6
63865,Pubs,6
63865,Irish,3
63865,Breweries,1
63865,Southern,3
63865,Airports,2
63865,Modern European,3
63881,American (New),21
63881,Wine Bars,9
63881,Vegetarian,15
63881,Sushi Bars,4
63881,Vegan,9
63881,Pubs,12
63881,British,6
63881,Irish,6
63881,Breweries,3
63881,Ethiopian,3
64160,American (New),19
64160,German,1
64160,Wine Bars,4
64160,Vegetarian,3
64160,Soul Food,3
64160,Sushi Bars,1
64160,Pubs,5
64160,Climbing,3
64160,Irish,1
64160,Breweries,3
64160,Tapas/Small Plates,3
64250,American (New),19
64250,Wine Bars,7
64250,Vegetarian,1
64250,Sushi Bars,10
64250,Vegan,6
64250,Pubs,11
64250,British,3
64250,Irish,4
64250,African,3
64250,Southern,1
64250,Ethiopian,3
64250,Tapas/Small Plates,3
64546,American (New),59
64546,Wine Bars,23
64546,Vegetarian,8
64546,Soul Food,3
64546,Sushi Bars,27
64546,Latin American,3
64546,Pubs,17
64546,British,4
64546,Climbing,3
64546,Irish,9
64546,Gastropubs,9
64546,Breweries,11
64546,Southern,6
64546,Modern European,3
64546,Cambodian,3
64546,Tapas/Small Plates,7
64546,Food Court,3
64715,American (New),8
64715,Soul Food,6
64715,Latin American,3
64715,Pubs,3
64715,British,3
64715,Southern,6
64715,Airports,3
64715,Cambodian,3
64715,Scandinavian,3
64715,Food Court,1
64744,American (New),19
64744,Wine Bars,6
64744,Sushi Bars,5
64744,Latin American,1
64744,Pubs,17
64744,British,3
64744,Climbing,3
64744,Zoos,1
64744,Irish,3
64744,Breweries,13
65002,American (New),23
65002,Wine Bars,7
65002,Vegetarian,3
65002,Sushi Bars,9
65002,Vegan,6
65002,Pubs,11
65002,Irish,3
65002,Gastropubs,1
65002,Breweries,6
65002,Airports,3
65002,Cambodian,3
65002,Food Court,1
65176,American (New),31
65176,Wine Bars,6
65176,Vegetarian,11
65176,Soul Food,3
65176,Sushi Bars,5
65176,Latin American,3
65176,Vegan,4
65176,Pubs,3
65176,Zoos,3
65176,Southern,3
65204,American (New),27
65204,Wine Bars,9
65204,Vegetarian,4
65204,Soul Food,6
65204,Sushi Bars,3
65204,Latin American,3
65204,Vegan,6
65204,Pubs,3
65204,Zoos,3
65204,African,3
65204,Southern,6
65204,Ethiopian,6
65467,American (New),59
65467,Wine Bars,10
65467,Vegetarian,23
65467,Sushi Bars,9
65467,Vegan,9
65467,Pubs,17
65467,British,6
65467,Irish,3
65467,Gastropubs,6
65467,Breweries,12
65467,Airports,1
65467,Modern European,1
65467,Ethiopian,1
65467,Tapas/Small Plates,7
65467,Food Court,3
65529,American (New),9
65529,Sushi Bars,6
65529,Pubs,6
65529,British,3
65529,Zoos,4
65529,Irish,3
65529,Gastropubs,1
65529,Breweries,1
65529,Airports,6
65529,Scandinavian,3
65593,American (New),19
65593,Wine Bars,7
65593,Vegetarian,3
65593,Sushi Bars,4
65593,Latin American,1
65593,Vegan,3
65593,Pubs,4
65593,Gastropubs,6
65593,Breweries,1
65593,Southern,1
65712,American (New),3
65712,German,3
65712,Sushi Bars,3
65712,Latin American,1
65712,Vegan,3
65712,African,3
65712,Modern European,3
65712,Ethiopian,3
65712,Scandinavian,3
65712,Food Court,3
66165,American (New),2
66165,Vegetarian,3
66165,Soul Food,1
66165,Sushi Bars,6
66165,Latin American,1
66165,Vegan,3
66165,Pubs,3
66165,British,3
66165,Breweries,3
66165,Southern,1
66271,American (New),5
66271,German,3
66271,Vegetarian,3
66271,Soul Food,6
66271,Sushi Bars,13
66271,Vegan,4
66271,Pubs,3
66271,Szechuan,3
66271,Brazilian,3
66271,Southern,6
66343,American (New),15
66343,German,3
66343,Vegetarian,2
66343,Sushi Bars,11
66343,Latin American,6
66343,Vegan,2
66343,Pubs,6
66343,Szechuan,3
66343,Irish,4
66343,Breweries,10
66343,Fondue,3
66437,American (New),25
66437,German,1
66437,Wine Bars,7
66437,Vegetarian,8
66437,Sushi Bars,3
66437,Latin American,6
66437,Vegan,1
66437,Pubs,1
66437,British,1
66437,Szechuan,1
66437,African,1
66437,Airports,3
66437,Fondue,3
66603,American (New),9
66603,Wine Bars,3
66603,Vegetarian,3
66603,Soul Food,3
66603,Sushi Bars,9
66603,Pubs,9
66603,Irish,3
66603,Breweries,4
66603,Southern,3
66603,Tapas/Small Plates,3
66629,American (New),15
66629,German,1
66629,Wine Bars,3
66629,Vegetarian,5
66629,Soul Food,3
66629,Sushi Bars,1
66629,Latin American,3
66629,Vegan,3
66629,Pubs,7
66629,Gastropubs,3
66629,Breweries,3
66629,Southern,3
66695,American (New),15
66695,Wine Bars,5
66695,Soul Food,1
66695,Sushi Bars,6
66695,Latin American,6
66695,Pubs,15
66695,British,3
66695,Brazilian,3
66695,Irish,4
66695,Gastropubs,9
66695,Breweries,4
66695,Southern,1
66695,Modern European,3
66695,Tapas/Small Plates,4
66721,American (New),9
66721,Wine Bars,6
66721,Vegetarian,1
66721,Sushi Bars,4
66721,Vegan,4
66721,Pubs,8
66721,British,1
66721,Botanical Gardens,1
66721,Irish,3
66721,Breweries,3
66721,African,3
66721,Ethiopian,4
66721,Scandinavian,1
66751,American (New),29
66751,Wine Bars,6
66751,Vegetarian,3
66751,Sushi Bars,9
66751,Vegan,3
66751,Pubs,15
66751,British,3
66751,Irish,1
66751,Breweries,3
66751,Southern,1
67088,American (New),31
67088,Wine Bars,9
67088,Vegetarian,6
67088,Soul Food,3
67088,Sushi Bars,11
67088,Latin American,3
67088,Pubs,9
67088,Irish,6
67088,Gastropubs,3
67088,Southern,3
67088,Tapas/Small Plates,3
67088,Food Court,3
67241,American (New),13
67241,Soul Food,3
67241,Sushi Bars,1
67241,Pubs,13
67241,Szechuan,1
67241,Botanical Gardens,3
67241,Irish,6
67241,Gastropubs,3
67241,Breweries,9
67241,Southern,3
67299,American (New),15
67299,German,1
67299,Wine Bars,3
67299,Vegetarian,7
67299,Soul Food,6
67299,Latin American,3
67299,Vegan,4
67299,Pubs,19
67299,British,3
67299,Szechuan,1
67299,Irish,17
67299,Gastropubs,1
67299,Breweries,7
67299,Southern,6
67299,Fondue,3
67361,American (New),27
67361,German,3
67361,Wine Bars,4
67361,Vegetarian,3
67361,Soul Food,3
67361,Sushi Bars,6
67361,Latin American,3
67361,Pubs,3
67361,Gastropubs,3
67361,Southern,3
67391,American (New),23
67391,Wine Bars,12
67391,Vegetarian,3
67391,Soul Food,1
67391,Sushi Bars,10
67391,Vegan,3
67391,Pubs,13
67391,Irish,3
67391,Breweries,3
67391,Southern,1
67391,Modern European,3
67391,Ethiopian,3
67551,American (New),15
67551,Wine Bars,1
67551,Vegetarian,2
67551,Soul Food,3
67551,Sushi Bars,7
67551,Vegan,1
67551,Pubs,3
67551,British,3
67551,Szechuan,1
67551,Zoos,3
67551,Gastropubs,3
67551,Southern,3
67974,American (New),41
67974,Wine Bars,19
67974,Vegetarian,15
67974,Sushi Bars,3
67974,Vegan,3
67974,Pubs,3
67974,British,3
67974,Irish,3
67974,Gastropubs,1
67974,Breweries,3
67974,Southern,3
67974,Piano Bars,1
67989,American (New),19
67989,German,1
67989,Wine Bars,12
67989,Vegetarian,4
67989,Soul Food,3
67989,Sushi Bars,11
67989,Pubs,19
67989,British,3
67989,Zoos,3
67989,Irish,10
67989,Breweries,11
67989,Southern,4
67989,Airports,1
68339,American (New),9
68339,Wine Bars,1
68339,Vegetarian,6
68339,Sushi Bars,1
68339,Vegan,3
68339,Pubs,6
68339,British,3
68339,Climbing,3
68339,Irish,3
68339,Southern,1
68540,American (New),13
68540,Wine Bars,6
68540,Vegetarian,7
68540,Soul Food,3
68540,Sushi Bars,4
68540,Latin American,6
68540,Vegan,3
68540,Pubs,3
68540,British,3
68540,Southern,4
68540,Piano Bars,1
68540,Fondue,3
69064,American (New),21
69064,Wine Bars,4
69064,Vegetarian,9
69064,Soul Food,3
69064,Sushi Bars,3
69064,Vegan,12
69064,Climbing,3
69064,African,3
69064,Ethiopian,3
69064,Fondue,3
69064,Cambodian,3
69413,American (New),23
69413,German,3
69413,Wine Bars,3
69413,Vegetarian,3
69413,Sushi Bars,9
69413,Pubs,15
69413,British,3
69413,Climbing,3
69413,Breweries,7
69413,Tapas/Small Plates,3
69413,Food Court,3
69463,American (New),31
69463,German,3
69463,Wine Bars,17
69463,Vegetarian,11
69463,Sushi Bars,6
69463,Latin American,1
69463,Vegan,6
69463,Pubs,6
69463,Gastropubs,12
69463,Breweries,9
69463,Modern European,1
69463,Tapas/Small Plates,4
69463,Scandinavian,3
69618,American (New),19
69618,Wine Bars,9
69618,Vegetarian,3
69618,Soul Food,3
69618,Sushi Bars,10
69618,Pubs,4
69618,British,3
69618,Irish,1
69618,Southern,3
69618,Piano Bars,3
69618,Brasseries,3
69689,American (New),5
69689,Wine Bars,1
69689,Vegetarian,4
69689,Sushi Bars,3
69689,Latin American,1
69689,Vegan,3
69689,Pubs,3
69689,British,3
69689,Irish,3
69689,Gastropubs,1
70465,American (New),51
70465,Wine Bars,7
70465,Vegetarian,15
70465,Soul Food,3
70465,Sushi Bars,15
70465,Latin American,3
70465,Pubs,13
70465,Szechuan,1
70465,Irish,6
70465,Breweries,8
70465,Southern,3
70465,Airports,3
70465,Fondue,3
70465,Scandinavian,1
70465,Food Court,3
70628,American (New),49
70628,Wine Bars,13
70628,Soul Food,1
70628,Sushi Bars,11
70628,Latin American,7
70628,Pubs,15
70628,Climbing,3
70628,Szechuan,3
70628,Zoos,3
70628,Irish,6
70628,Breweries,6
70628,Southern,1
70628,Tapas/Small Plates,3
