user_id,vip_list,user_yelping_since_year,user_review_counts,user_fans,user_votes_funny,user_votes_useful,user_votes_cool,user_average_stars,user_tip_counts
65039,0,2013,1,0,5,9,2,5.0,0
65040,0,2007,1,2,9,6,5,5.0,0
65041,0,2009,1,0,0,6,0,5.0,0
65042,0,2009,1,0,50,66,9,2.5,0
65043,0,2011,2,0,0,1,9,5.0,0
65044,0,2013,1,0,0,0,0,5.0,0
65045,0,2010,1,0,8,0,0,3.0,0
65046,0,2012,1,0,1,3,3,4.5,0
65047,0,2011,1,1,3,10,9,3.5,0
65048,0,2009,55,5,476,325,73,3.5,0
65049,0,2011,3,0,0,2,5,5.0,0
65050,0,2010,1,0,0,0,0,5.0,0
65051,0,2009,1,7,38,61,29,4.5,0
65052,0,2014,1,0,0,0,0,5.0,0
65053,0,2011,1,0,7,8,7,3.0,0
65054,0,2007,3,0,28,98,2,4.0,0
65055,0,2011,14,1,45,149,75,4.0,0
65056,0,2013,3,0,0,0,0,4.0,0
65057,0,2011,1,0,0,23,5,3.0,0
65058,0,2009,1,4,257,1126,134,4.0,0
65059,0,2011,6,0,4,83,0,3.5,0
65060,0,2013,4,0,0,4,3,4.5,0
65061,0,2007,1,6,63,28,82,4.0,0
65062,0,2013,1,0,4,0,0,1.0,0
65063,0,2009,6,0,7,5,0,4.0,0
65064,0,2010,1,0,4,96,0,3.5,0
65065,0,2012,5,0,4,9,3,4.0,0
65066,0,2012,1,0,3,7,0,3.5,0
65067,0,2011,1,0,2,5,0,3.5,0
65068,0,2012,1,0,0,8,0,4.5,0
65069,0,2012,1,0,7,4,0,3.0,0
65070,0,2011,3,0,3,92,2,4.5,0
65071,0,2011,1,0,0,0,0,5.0,0
65072,0,2010,1,0,5,7,4,5.0,0
65073,0,2009,1,0,8,3,1,3.5,0
65074,0,2010,1,0,52,42,20,5.0,0
65075,0,2011,1,3,6,43,6,3.0,0
65076,0,2010,4,4,6,68,3,3.5,0
65077,0,2012,1,0,0,9,3,5.0,0
65078,0,2010,30,8,60,137,32,4.0,0
65079,0,2013,1,0,0,0,0,5.0,0
65080,0,2012,1,0,4,2,0,3.0,0
65081,1,2007,3,5,51,2259,468,3.5,0
65082,0,2010,4,0,7,4,5,2.0,0
65083,0,2009,1,0,0,71,0,4.0,0
65084,0,2012,11,0,0,71,3,4.0,1
65085,0,2009,1,7,9,4,0,5.0,0
65086,0,2012,1,0,0,8,0,3.0,0
65087,0,2010,5,0,0,1,1,4.5,0
65088,0,2011,1,0,1,4,3,1.0,0
65089,0,2013,1,0,0,9,0,5.0,0
65090,0,2012,1,0,0,0,0,5.0,0
65091,0,2010,7,0,0,4,3,4.5,0
65092,0,2009,1,4,4,24,1,4.0,0
65093,0,2008,1,0,7,77,6,4.0,0
65094,0,2011,4,4,435,1523,169,4.0,0
65095,1,2007,1,9,266,923,494,4.0,0
65096,0,2013,4,0,0,9,0,2.5,0
65097,0,2011,5,5,66,21,22,4.5,0
65098,0,2011,2,0,2,8,7,3.5,0
65099,0,2012,1,0,0,0,0,5.0,0
65100,0,2013,1,0,9,4,4,5.0,0
65101,0,2012,1,0,0,0,0,3.0,0
65102,0,2012,1,0,6,8,0,5.0,0
65103,0,2013,30,0,55,53,28,3.0,0
65104,0,2013,1,0,0,1,0,5.0,0
65105,0,2011,11,0,14,56,33,3.5,0
65106,0,2013,2,0,0,0,0,3.0,0
65107,0,2010,1,0,0,3,0,3.0,0
65108,0,2013,1,0,7,6,2,3.0,0
65109,0,2010,1,0,0,6,0,3.0,0
65110,0,2011,1,3,21,198,74,4.5,0
65111,0,2009,14,2,9,14,6,4.0,0
65112,0,2012,1,0,0,0,0,5.0,0
65113,0,2009,2,2,42,426,63,4.0,0
65114,0,2012,2,0,0,3,0,3.0,0
65115,0,2009,1,91,1376,1404,660,4.0,0
65116,0,2012,1,0,0,9,0,5.0,0
65117,0,2013,3,0,2,5,5,4.0,0
65118,0,2009,1,3,9,27,3,4.0,0
65119,0,2007,9,0,2,88,51,4.0,0
65120,0,2010,4,9,8,11,8,4.0,0
65121,0,2013,3,0,8,6,6,4.0,0
65122,0,2013,1,0,5,0,0,5.0,0
65123,0,2011,23,2,81,32,56,4.5,1
65124,0,2010,1,0,0,0,0,1.0,0
65125,0,2011,2,0,3,1,4,3.0,0
65126,0,2012,1,0,0,7,8,4.0,0
65127,0,2011,1,0,0,0,0,5.0,0
65128,0,2011,1,0,0,2,4,5.0,0
65129,0,2013,2,0,0,0,0,1.0,0
65130,0,2011,3,0,92,28,44,4.0,0
65131,0,2011,1,0,0,0,0,4.0,0
65132,0,2009,1,0,2,9,2,3.5,0
65133,1,2008,32,9,2493,2382,1036,3.5,0
65134,0,2012,1,0,0,2,0,5.0,0
65135,0,2010,4,0,61,108,42,4.0,0
65136,0,2009,1,0,0,3,0,5.0,0
65137,0,2012,5,0,9,9,7,2.0,0
65138,0,2010,1,0,8,90,5,3.5,0
65139,0,2011,7,0,3,53,4,4.5,0
65140,0,2013,2,0,4,5,3,3.5,0
65141,0,2011,8,0,8,56,2,4.0,0
65142,0,2011,1,0,0,3,6,5.0,0
65143,0,2013,1,0,0,9,1,4.0,0
65144,0,2013,1,0,0,0,0,4.0,0
65145,0,2010,7,0,3,5,0,4.5,0
65146,0,2012,1,0,0,0,0,5.0,0
65147,0,2014,1,0,0,0,0,3.0,0
65148,0,2013,2,0,1,6,7,2.0,0
65149,0,2012,4,2,0,1,8,4.0,0
65150,0,2010,2,0,1,77,0,3.0,0
65151,0,2011,2,0,0,6,1,4.0,0
65152,0,2007,11,3,57,565,483,3.5,0
65153,0,2011,1,9,0,4,0,5.0,0
65154,0,2013,1,0,0,0,0,5.0,0
65155,0,2011,1,0,0,8,0,3.0,0
65156,0,2012,1,0,6,9,6,5.0,0
65157,0,2013,2,0,0,1,0,3.5,0
65158,0,2009,7,0,1,62,4,4.5,0
65159,0,2010,4,0,9,26,3,4.5,0
65160,0,2009,9,0,33,87,15,3.0,0
65161,0,2012,2,0,0,8,0,5.0,0
65162,0,2006,2,8,354,330,44,4.0,0
65163,0,2011,2,1,0,77,7,4.5,0
65164,0,2008,1,41,2019,2269,790,3.5,0
65165,0,2011,1,0,5,39,8,5.0,0
65166,0,2010,1,0,3,0,0,5.0,0
65167,0,2008,2,0,0,7,1,4.5,0
65168,0,2011,6,0,0,1,0,3.0,0
65169,0,2009,1,0,8,69,4,3.0,0
65170,0,2012,1,0,0,4,0,4.5,0
65171,0,2009,2,2,402,467,167,4.0,0
65172,0,2012,1,0,0,0,0,3.0,0
65173,1,2010,7,99,173,1961,281,4.0,0
65174,0,2012,1,0,0,0,0,5.0,0
65175,0,2013,2,0,0,7,0,3.5,0
65176,0,2010,139,86,785,985,932,4.0,0
65177,0,2010,1,0,6,198,70,4.0,0
65178,0,2011,1,0,0,1,7,4.0,0
65179,0,2013,4,0,4,1,8,2.5,0
65180,0,2012,1,0,4,7,4,2.5,0
65181,0,2014,1,0,0,0,0,4.0,0
65182,0,2011,10,0,37,406,95,4.0,0
65183,0,2012,4,0,4,2,0,4.0,0
65184,0,2009,2,0,9,12,26,4.0,0
65185,0,2013,2,0,0,0,6,5.0,0
65186,0,2010,3,0,4,7,9,4.5,0
65187,0,2013,2,0,0,6,0,4.0,0
65188,0,2011,1,0,12,137,26,4.5,0
65189,0,2011,5,0,4,8,0,4.0,0
65190,0,2012,2,0,0,6,7,5.0,0
65191,0,2013,1,0,0,1,0,5.0,0
65192,0,2010,1,0,0,0,0,5.0,0
65193,0,2008,6,0,8,4,8,4.0,0
65194,0,2013,1,0,0,5,1,4.5,0
65195,0,2010,3,0,28,8,2,3.5,0
65196,0,2011,1,0,2,1,5,4.0,0
65197,0,2009,2,0,0,0,0,4.5,0
65198,0,2011,4,0,0,8,9,4.0,0
65199,0,2012,1,0,0,9,0,5.0,0
65200,1,2009,3,4,236,972,1069,3.5,0
65201,0,2008,1,8,20,162,28,4.5,0
65202,0,2009,1,0,0,0,0,1.0,0
65203,0,2013,1,0,0,7,1,5.0,0
65204,0,2010,108,7,355,992,304,4.5,0
65205,0,2007,5,3,15,63,57,4.5,0
65206,0,2011,1,0,0,0,0,5.0,0
65207,0,2011,7,4,0,83,3,4.5,0
65208,0,2009,1,72,1997,1815,2358,3.5,0
65209,0,2012,1,0,0,0,0,5.0,0
65210,1,2012,3,4,107,323,228,3.5,0
65211,0,2012,1,0,5,80,5,3.5,0
65212,0,2011,1,0,0,8,3,4.5,0
65213,0,2011,1,0,0,6,0,5.0,0
65214,0,2011,1,0,4,58,7,4.0,0
65215,0,2013,1,0,0,7,0,2.5,0
65216,0,2013,1,0,7,5,0,2.5,0
65217,0,2013,1,0,0,0,0,4.0,0
65218,0,2010,2,5,3,1,8,3.0,0
65219,0,2013,8,0,8,4,6,3.0,0
65220,0,2012,1,0,0,18,8,2.5,0
65221,0,2013,6,0,3,4,7,4.0,0
65222,0,2010,6,6,54,44,7,4.0,1
65223,0,2009,2,0,0,6,1,5.0,0
65224,0,2011,3,0,99,5,7,2.0,0
65225,0,2012,1,0,0,3,0,5.0,0
65226,0,2013,2,0,1,3,4,3.5,0
65227,0,2009,1,5,39,372,34,4.5,0
65228,0,2012,4,0,5,3,1,3.0,0
65229,0,2012,2,0,1,6,5,3.0,0
65230,0,2010,1,0,0,0,0,4.0,0
65231,0,2011,1,0,0,3,3,4.0,0
65232,0,2013,3,0,0,3,0,4.5,0
65233,0,2009,1,0,3,0,0,5.0,0
65234,0,2011,1,0,0,0,0,5.0,0
65235,0,2011,1,0,0,0,0,2.0,0
65236,0,2011,1,1,7,8,3,3.5,0
65237,0,2010,2,0,1,1,1,4.0,0
65238,0,2010,1,1,4,1,7,1.0,0
65239,0,2011,1,0,0,9,7,5.0,0
65240,0,2008,3,0,2,2,2,4.0,0
65241,0,2011,1,2,3,0,0,5.0,0
65242,0,2011,2,0,9,4,0,3.0,0
65243,0,2010,2,0,0,2,0,5.0,0
65244,0,2008,2,7,165,889,393,3.5,0
65245,0,2014,1,0,0,0,0,3.5,0
65246,1,2011,4,7,100,1110,318,3.5,0
65247,0,2010,2,0,0,0,0,4.0,0
65248,0,2008,1,0,0,4,9,5.0,0
65249,0,2011,1,0,5,0,5,5.0,0
65250,0,2012,1,0,0,6,0,1.0,0
65251,0,2012,1,0,0,2,0,5.0,0
65252,0,2011,2,0,4,6,2,4.0,0
65253,0,2011,5,0,7,12,1,4.5,0
65254,1,2010,34,96,326,2460,1611,4.0,0
65255,0,2011,1,0,8,7,5,3.0,0
65256,0,2012,2,8,2,42,2,2.5,0
65257,0,2009,10,0,7,31,2,4.0,0
65258,0,2010,4,0,0,7,6,4.5,0
65259,0,2009,1,0,5,8,7,3.5,0
65260,0,2010,1,0,9,9,8,5.0,0
65261,0,2012,1,0,21,28,9,3.0,0
65262,0,2010,18,0,59,494,7,3.5,0
65263,0,2012,3,0,0,8,5,5.0,0
65264,0,2011,1,0,0,0,0,2.0,0
65265,0,2011,1,0,0,0,0,5.0,0
65266,0,2011,5,0,1,47,9,3.5,0
65267,0,2012,1,0,3,7,7,2.0,0
65268,0,2010,9,0,93,48,79,3.0,0
65269,1,2009,43,0,39,322,244,4.0,0
65270,0,2012,3,0,1,6,5,3.0,0
65271,0,2010,2,6,0,9,3,4.0,0
65272,0,2010,1,0,8,3,7,3.5,0
65273,0,2011,1,0,55,24,4,3.0,0
65274,0,2011,20,0,6,39,8,3.5,0
65275,0,2006,1,4,1,3,3,1.5,0
65276,0,2009,2,0,4,9,1,5.0,0
65277,0,2011,1,0,0,45,0,4.0,0
65278,0,2010,4,0,5,43,0,3.5,0
65279,0,2011,6,7,5,15,97,4.0,0
65280,0,2008,1,0,5,14,3,3.0,0
65281,0,2010,6,0,6,53,3,3.5,0
65282,0,2013,1,0,0,2,0,3.0,0
65283,0,2011,1,0,0,0,0,3.5,0
65284,0,2009,3,0,1,3,5,4.5,0
65285,0,2013,1,0,0,6,0,5.0,0
65286,0,2011,1,0,3,6,0,4.0,0
65287,0,2010,5,0,5,18,2,3.0,0
65288,0,2010,11,0,66,65,22,4.0,0
65289,0,2013,1,0,0,0,0,5.0,0
65290,0,2011,1,0,0,0,0,3.0,0
65291,0,2012,2,0,0,4,0,5.0,0
65292,0,2007,1,0,18,220,66,4.0,0
65293,0,2011,1,0,0,4,0,4.0,0
65294,0,2011,1,0,0,5,0,5.0,0
65295,0,2012,2,0,0,6,0,3.0,0
65296,0,2012,20,0,3,0,0,4.0,0
65297,0,2014,1,0,0,0,6,5.0,0
65298,0,2011,1,0,1,4,6,5.0,0
65299,0,2010,3,0,0,3,0,3.0,0
65300,0,2011,9,8,28,90,15,4.0,0
65301,0,2013,1,0,0,3,0,4.5,0
65302,0,2010,2,0,0,3,0,2.5,0
65303,0,2012,6,0,1,51,9,3.5,0
65304,0,2010,2,0,7,4,0,4.5,0
65305,0,2009,47,2,55,267,24,4.0,0
65306,0,2008,2,0,2,3,1,3.0,0
65307,0,2012,2,0,7,7,5,3.5,0
65308,0,2013,3,0,0,7,1,4.5,0
65309,0,2010,1,6,0,29,5,4.0,0
65310,0,2013,1,0,0,0,0,1.0,0
65311,0,2013,1,0,0,0,0,5.0,0
65312,0,2007,1,2,73,483,73,3.5,0
65313,0,2013,1,0,8,0,0,1.0,0
65314,0,2012,1,0,2,2,2,2.0,0
65315,0,2010,1,0,0,0,2,5.0,0
65316,0,2007,3,0,95,80,12,3.5,0
65317,0,2011,2,0,0,9,0,5.0,0
65318,0,2008,5,5,62,113,496,3.5,0
65319,0,2010,4,0,6,5,4,2.0,0
65320,0,2013,1,0,0,7,0,4.5,0
65321,0,2011,1,0,0,0,0,5.0,0
65322,0,2010,6,0,3,92,6,3.5,0
65323,0,2010,6,0,43,344,21,2.5,0
65324,0,2012,2,0,4,0,0,5.0,0
65325,0,2012,1,0,67,33,3,3.5,0
65326,0,2009,1,0,6,98,9,4.0,0
65327,0,2011,1,0,0,88,5,5.0,0
65328,0,2011,1,0,9,6,8,4.0,0
65329,0,2012,3,0,0,9,3,3.5,0
65330,0,2010,1,0,4,8,0,1.0,0
65331,0,2012,2,0,75,200,53,3.5,0
65332,0,2010,1,0,0,2,0,5.0,0
65333,0,2011,5,0,4,5,0,3.5,0
65334,0,2009,1,0,0,7,0,3.0,0
65335,0,2008,17,0,32,244,79,3.5,0
65336,0,2009,1,9,1,6,5,4.5,0
65337,0,2013,6,0,0,0,7,3.0,0
65338,0,2011,1,0,1,61,8,4.0,0
65339,0,2010,1,5,379,406,89,3.5,0
65340,0,2009,1,8,2,61,6,4.0,0
65341,0,2011,1,0,9,4,3,3.5,0
65342,0,2009,1,0,0,4,6,3.0,0
65343,0,2012,3,0,0,3,5,3.5,0
65344,0,2011,5,0,9,54,9,4.0,0
65345,0,2011,1,0,0,0,0,2.0,0
65346,0,2011,1,0,4,4,0,3.5,0
65347,0,2010,2,0,1,95,8,3.5,0
65348,0,2013,1,0,0,1,0,1.0,0
65349,0,2012,1,0,0,0,2,1.0,0
65350,1,2010,1,4,146,971,419,3.5,0
65351,0,2011,1,0,0,7,0,5.0,0
65352,0,2011,1,0,0,0,0,5.0,0
65353,0,2013,2,0,0,4,7,3.0,0
65354,0,2011,7,0,76,21,61,3.5,0
65355,0,2013,1,0,7,4,9,3.5,0
65356,0,2010,25,7,44,21,36,4.0,0
65357,0,2011,2,0,11,36,61,3.0,0
65358,0,2011,1,5,8,55,1,3.5,0
65359,0,2011,6,0,20,95,9,4.0,0
65360,0,2009,1,0,9,5,1,3.5,0
65361,0,2013,1,0,0,0,0,2.5,0
65362,0,2011,1,0,1,9,2,4.5,0
65363,0,2013,1,0,6,9,8,4.5,0
65364,0,2012,1,0,0,4,7,4.5,0
65365,0,2013,1,0,0,8,0,5.0,0
65366,0,2007,25,71,138,1014,420,4.5,0
65367,0,2011,3,0,5,1,0,2.5,0
65368,0,2013,1,0,0,7,0,5.0,0
65369,0,2009,2,0,0,8,0,5.0,0
65370,0,2011,2,1,118,204,257,4.0,0
65371,0,2011,1,0,6,1,2,1.0,0
65372,0,2013,1,0,0,4,0,1.0,0
65373,0,2010,1,0,0,3,0,4.5,0
65374,0,2013,1,0,4,4,0,3.5,0
65375,0,2010,1,3,24,297,33,4.0,0
65376,0,2008,1,0,9,36,2,4.0,0
65377,0,2013,1,0,0,0,0,1.0,0
65378,0,2009,11,7,68,70,53,3.5,0
65379,0,2013,1,0,0,7,1,5.0,0
65380,0,2010,9,0,279,367,32,3.5,0
65381,0,2012,1,0,0,2,0,3.0,0
65382,0,2011,1,0,0,0,0,1.0,0
65383,0,2013,1,0,0,0,0,5.0,0
65384,1,2007,1,9,264,1697,1060,4.5,0
65385,1,2009,6,23,290,999,269,4.0,0
65386,0,2011,1,0,2,1,8,4.5,0
65387,0,2011,1,0,0,6,0,4.0,0
65388,1,2008,2,31,1533,2396,2197,3.5,0
65389,0,2013,1,4,0,8,0,1.5,0
65390,1,2009,2,3,154,816,333,4.0,0
65391,0,2009,5,9,26,94,7,3.0,0
65392,0,2011,1,0,0,3,0,5.0,0
65393,0,2013,2,0,0,4,0,4.0,0
65394,0,2010,11,0,4,25,26,4.0,0
65395,0,2011,6,0,0,28,4,3.5,0
65396,0,2012,1,0,0,7,3,4.0,0
65397,0,2013,1,0,4,3,0,1.0,0
65398,0,2009,4,8,0,0,0,3.0,0
65399,0,2011,1,0,97,38,40,3.5,0
65400,0,2010,1,0,0,8,4,4.5,0
65401,0,2010,4,0,0,8,0,2.5,0
65402,0,2011,3,0,8,98,5,3.5,0
65403,0,2009,1,0,0,6,0,5.0,0
65404,0,2009,1,0,25,459,43,3.0,0
65405,0,2011,1,0,0,0,7,5.0,0
65406,0,2013,1,0,0,5,0,5.0,0
65407,0,2010,1,0,0,6,0,4.5,0
65408,0,2010,1,0,0,7,2,3.5,0
65409,0,2011,14,7,7,26,3,4.5,0
65410,0,2009,4,0,8,9,4,4.0,0
65411,0,2007,2,6,88,445,147,4.0,0
65412,1,2006,53,1,98,409,468,3.5,0
65413,0,2011,9,7,8,98,6,3.5,0
65414,0,2013,1,0,0,2,0,1.5,0
65415,0,2013,1,0,0,2,0,3.5,0
65416,0,2009,3,0,2,1,9,4.0,0
65417,0,2011,1,0,0,0,0,5.0,0
65418,0,2011,3,0,0,5,7,4.0,0
65419,0,2012,1,0,0,0,0,4.0,0
65420,0,2010,1,0,5,7,8,4.0,0
65421,0,2011,1,0,6,9,5,3.5,0
65422,0,2008,14,5,62,351,62,4.0,0
65423,0,2011,4,0,90,70,4,3.0,0
65424,0,2013,1,0,5,7,1,1.0,0
65425,0,2012,2,0,0,5,0,1.5,0
65426,0,2012,1,0,0,1,1,5.0,0
65427,0,2011,3,0,0,7,3,3.0,0
65428,0,2012,1,0,5,3,0,3.0,0
65429,0,2013,1,0,0,5,0,5.0,0
65430,0,2011,3,9,3,8,8,4.0,0
65431,0,2012,1,0,0,7,0,4.5,0
65432,0,2012,1,6,0,0,0,5.0,0
65433,0,2008,29,7,52,290,89,3.0,0
65434,0,2009,1,8,70,222,80,4.0,0
65435,0,2012,7,0,5,9,0,4.0,0
65436,0,2013,2,0,1,4,0,3.5,0
65437,0,2013,2,0,2,0,0,2.5,0
65438,1,2010,2,3,213,1224,488,3.5,0
65439,0,2012,1,0,5,6,3,2.0,0
65440,0,2011,1,0,3,5,0,4.0,0
65441,0,2013,1,0,0,0,0,5.0,0
65442,0,2011,1,4,9,32,7,4.5,0
65443,0,2010,2,0,1,9,3,2.0,0
65444,0,2010,2,0,0,0,0,5.0,0
65445,0,2013,1,0,0,7,0,4.0,0
65446,0,2013,1,0,0,4,0,1.0,0
65447,0,2011,5,0,5,3,3,4.5,0
65448,0,2007,1,0,8,70,4,4.5,0
65449,0,2012,3,0,0,6,7,4.0,0
65450,0,2011,1,0,0,9,6,3.0,0
65451,0,2012,2,0,6,3,4,2.0,0
65452,0,2006,2,7,244,279,317,3.5,0
65453,0,2011,1,8,0,1,0,5.0,0
65454,0,2012,1,0,0,4,0,3.0,0
65455,0,2011,1,0,0,6,9,5.0,0
65456,0,2013,2,0,0,0,0,5.0,0
65457,0,2008,7,6,4,40,2,4.0,0
65458,0,2012,2,0,0,6,3,2.0,0
65459,0,2009,7,2,3,20,56,4.0,0
65460,0,2012,1,0,0,0,0,5.0,0
65461,0,2010,6,6,2,20,7,4.0,0
65462,0,2007,1,0,88,228,96,3.5,0
65463,0,2007,1,9,5,21,53,3.5,0
65464,0,2010,1,0,1,2,0,2.0,0
65465,0,2011,4,8,8,6,9,3.5,0
65466,0,2011,8,0,0,4,8,4.0,0
65467,1,2011,224,38,677,1161,1485,4.0,1
65468,0,2010,4,0,0,0,0,5.0,0
65469,0,2012,2,0,0,3,0,2.0,0
65470,0,2009,1,0,8,47,7,4.5,0
65471,0,2011,1,0,0,1,0,4.0,0
65472,0,2008,26,5,489,278,240,4.0,0
65473,0,2012,2,1,0,1,1,4.5,0
65474,0,2013,1,0,1,4,2,4.0,0
65475,0,2009,2,8,0,2,0,4.5,0
65476,0,2009,1,0,1,2,0,3.5,0
65477,0,2009,1,9,2,96,35,4.5,0
65478,0,2011,1,0,0,0,0,5.0,0
65479,0,2012,1,0,9,0,0,4.0,0
65480,0,2012,1,0,3,6,2,2.0,0
65481,0,2011,2,0,1,3,4,4.0,0
65482,0,2010,1,0,8,3,8,4.5,0
65483,0,2012,2,0,0,0,0,4.0,0
65484,0,2011,3,6,7,35,4,4.0,0
65485,0,2012,1,0,9,2,8,4.0,0
65486,0,2010,2,5,6,494,7,4.0,0
65487,0,2010,2,7,7,6,5,3.5,0
65488,0,2013,1,0,0,8,0,4.5,0
65489,0,2010,1,0,9,57,7,4.5,0
65490,0,2011,2,0,0,9,0,3.0,0
65491,0,2011,2,0,0,1,0,4.5,0
65492,0,2008,12,8,49,53,9,4.0,0
65493,0,2012,1,0,6,2,0,5.0,0
65494,0,2008,9,3,93,71,14,4.0,0
65495,0,2011,4,5,1,87,6,4.5,0
65496,0,2012,3,0,9,6,3,2.0,0
65497,0,2009,25,2,73,146,34,4.0,0
65498,0,2013,1,0,0,0,0,5.0,0
65499,0,2010,7,0,9,77,7,4.5,0
65500,0,2011,1,0,0,9,4,5.0,0
65501,0,2012,1,0,0,6,0,5.0,0
65502,0,2010,1,0,0,0,0,5.0,0
65503,0,2012,1,0,1,0,0,1.0,0
65504,0,2012,9,9,8,98,22,4.0,0
65505,0,2009,1,0,9,72,8,3.5,0
65506,0,2009,8,2,0,2,4,4.0,0
65507,0,2012,1,0,7,0,0,5.0,0
65508,0,2012,17,7,1,38,8,4.5,0
65509,0,2011,1,2,5,63,8,3.5,0
65510,0,2012,1,0,0,1,6,4.0,0
65511,1,2008,3,75,719,1724,1670,3.5,0
65512,1,2006,3,205,1228,2001,2256,4.0,0
65513,0,2009,1,0,32,97,94,4.5,0
65514,0,2011,14,0,6,70,78,4.0,0
65515,0,2009,2,8,2,63,5,4.5,0
65516,0,2010,7,0,8,9,5,4.5,0
65517,0,2011,1,0,7,6,8,4.5,0
65518,0,2010,57,4,14,305,412,4.0,0
65519,0,2011,11,4,1,31,4,4.0,0
65520,0,2009,1,0,4,97,0,4.0,0
65521,0,2013,2,0,0,9,2,4.5,0
65522,1,2007,3,222,995,1980,1950,4.0,0
65523,0,2007,2,0,7,48,2,3.0,0
65524,0,2012,1,0,0,4,0,1.0,0
65525,0,2013,3,0,65,108,25,3.5,0
65526,0,2011,1,0,0,5,0,1.0,0
65527,0,2011,2,0,3,4,0,3.0,0
65528,1,2006,1,20,416,1201,960,4.0,0
65529,1,2010,147,75,1607,1573,2044,4.0,0
65530,0,2012,4,5,151,631,354,3.5,0
65531,0,2011,2,2,6,5,3,3.0,0
65532,0,2013,1,0,0,0,0,5.0,0
65533,0,2010,3,0,2,9,3,4.0,0
65534,0,2011,3,0,6,27,8,4.5,0
65535,0,2010,12,0,4,51,2,4.0,0
65536,0,2010,1,0,5,3,3,5.0,0
65537,1,2007,3,66,805,1798,1333,4.0,0
65538,0,2009,2,3,0,4,0,4.0,0
65539,0,2013,3,0,0,7,7,4.5,0
65540,0,2007,1,3,1,65,56,4.0,0
65541,0,2011,9,0,0,7,0,4.5,0
65542,0,2009,26,0,20,50,13,4.0,0
65543,0,2010,15,0,9,22,9,4.0,0
65544,0,2013,13,8,2225,1349,357,3.5,0
65545,0,2010,3,0,5,0,4,3.5,0
65546,0,2011,1,0,7,0,0,5.0,0
65547,0,2009,1,0,1,34,1,3.5,0
65548,0,2011,1,0,0,0,0,4.5,0
65549,0,2011,1,0,0,2,0,1.0,0
65550,0,2011,4,0,8,3,2,3.0,0
65551,0,2011,1,1,2,86,82,4.0,0
65552,0,2012,1,1,7,52,2,2.5,0
65553,0,2012,1,0,0,2,0,5.0,0
65554,0,2013,1,0,5,8,6,3.0,0
65555,0,2013,2,0,7,3,0,1.0,0
65556,0,2012,1,0,0,0,0,5.0,0
65557,0,2011,1,5,0,4,4,4.5,0
65558,0,2011,2,0,0,5,0,4.0,0
65559,1,2008,1,1,49,273,311,4.0,0
65560,0,2012,1,0,0,9,2,3.5,0
65561,0,2013,1,0,0,1,0,1.0,0
65562,0,2009,1,6,334,1886,316,3.5,0
65563,0,2012,1,0,0,0,0,5.0,0
65564,0,2011,7,0,45,38,23,3.0,0
65565,0,2014,1,0,0,7,0,5.0,0
65566,1,2008,1,9,484,2334,121,4.0,0
65567,0,2010,2,0,4,3,0,4.0,0
65568,0,2007,2,5,63,300,69,3.0,0
65569,1,2007,1,7,423,1823,216,3.5,0
65570,0,2009,5,0,0,7,2,4.0,0
65571,0,2012,1,0,0,6,0,3.0,0
65572,0,2012,2,0,6,1,7,3.5,0
65573,0,2013,1,0,0,0,0,4.0,0
65574,0,2010,3,0,9,1,3,4.0,0
65575,0,2011,3,0,4,4,8,3.5,0
65576,0,2011,2,0,0,1,7,5.0,0
65577,0,2013,1,0,0,7,0,3.0,0
65578,1,2007,19,1001,1428,1555,2031,4.0,0
65579,0,2009,1,6,72,13,54,4.0,0
65580,0,2011,1,0,0,7,0,1.0,0
65581,0,2011,2,0,6,5,8,3.0,0
65582,0,2012,3,0,1,6,9,4.0,0
65583,0,2010,4,0,0,2,4,3.5,0
65584,0,2010,14,0,1,41,6,3.5,0
65585,1,2007,1,187,562,905,1286,3.5,0
65586,0,2013,2,0,0,0,0,5.0,0
65587,0,2008,1,0,8,82,9,2.5,0
65588,0,2008,1,8,65,406,61,4.0,0
65589,0,2011,5,0,99,127,34,4.5,0
65590,0,2009,1,7,296,1320,136,3.5,0
65591,0,2013,2,0,2,3,0,3.0,0
65592,0,2013,1,0,0,4,0,1.0,0
65593,1,2008,72,35,1304,1182,2382,3.5,1
65594,0,2011,1,0,0,0,0,4.0,0
65595,0,2010,1,0,0,8,7,5.0,0
65596,0,2010,1,0,9,2,2,4.5,0
65597,0,2012,1,0,2,2,0,1.0,0
65598,0,2012,8,0,5,4,9,4.5,0
65599,0,2012,1,0,0,0,0,1.0,0
65600,0,2008,1,0,31,421,21,4.0,0
65601,0,2013,1,0,0,3,5,2.5,0
65602,0,2014,2,0,0,0,0,3.5,0
65603,0,2013,1,0,9,6,0,2.5,0
65604,0,2011,2,0,0,4,0,4.0,0
65605,0,2009,4,0,3,5,5,3.0,0
65606,0,2012,2,0,7,37,93,3.5,0
65607,0,2012,1,0,0,0,0,4.0,0
65608,0,2007,1,6,7,60,4,3.0,0
65609,0,2011,1,0,0,0,0,1.0,0
65610,0,2012,1,0,1,0,0,4.0,0
65611,0,2011,3,0,0,7,2,3.5,0
65612,0,2012,1,0,4,1,0,4.5,0
65613,0,2010,1,0,3,6,0,4.0,0
65614,0,2012,4,0,0,1,0,5.0,0
65615,0,2009,6,0,11,17,7,3.5,0
65616,0,2011,1,0,0,65,2,3.5,0
